Gene,index
or10a2,10618
or10a3,10619
or10a4,10620
or10a5,10621
or10a6,10622
or10ad1,10623
or10g4,10624
or10g7,10625
or10g8,10626
or10g9,10627
or10h5,10628
or10j1,10629
or10j3,10630
or10k1,10631
or10s1,10632
or11a1,10633
or11h2,10634
or11h6,10635
or12d3,10636
or13a1,10637
or13c2,10638
or13c8,10639
or13d1,10640
or13g1,10641
or13h1,10642
or14a16,10643
or1c1,10644
or1e2,10645
or1f1,10646
or1j1,10647
or1k1,10648
or1l4,10649
or1l8,10650
or1m1,10651
or2a1,10652
or2a12,10653
or2a14,10654
or2a25,10655
or2a4,10656
or2a42,10657
or2a5,10658
or2a7,10659
or2ag1,10660
or2ag2,10661
or2at4,10662
or2b2,10663
or2b6,10664
or2c3,10665
or2d2,10666
or2d3,10667
or2h1,10668
or2h2,10669
or2l8,10670
or2t11,10671
or2t12,10672
or2t27,10673
or2t29,10674
or2t33,10675
or2t35,10676
or2t5,10677
or2t8,10678
or2w1,10679
or2w3,10680
or4c46,10681
or4d5,10682
or4f16,10683
or4f17,10684
or4f21,10685
or4f29,10686
or4f3,10687
or4p4,10688
or4q3,10689
or51b2,10690
or51b4,10691
or51b5,10692
or51b6,10693
or51e2,10694
or51i2,10695
or51l1,10696
or51m1,10697
or51q1,10698
or51v1,10699
or52a1,10700
or52a5,10701
or52e2,10702
or52h1,10703
or52k1,10704
or52k2,10705
or52l1,10706
or52n1,10707
or52n2,10708
or52n4,10709
or52n5,10710
or52w1,10711
or56a1,10712
or56a3,10713
or56a4,10714
or56a5,10715
or56b1,10716
or56b4,10717
or5ak2,10718
or5ap2,10719
or5au1,10720
or5f1,10721
or5h1,10722
or5h14,10723
or5h15,10724
or5h6,10725
or5k2,10726
or5l1,10727
or5l2,10728
or5m11,10729
or5m8,10730
or5p2,10731
or5p3,10732
or5r1,10733
or5t2,10734
or5w2,10735
or6a2,10736
or6b2,10737
or6c3,10738
or6c75,10739
or6f1,10740
or6m1,10741
or6s1,10742
or6t1,10743
or6v1,10744
or6x1,10745
or7a10,10746
or7a17,10747
or7a5,10748
or7c1,10749
or7c2,10750
or7d2,10751
or7d4,10752
or7e24,10753
or7g3,10754
or8a1,10755
or8b12,10756
or8b2,10757
or8b4,10758
or8b8,10759
or8d2,10760
or8d4,10761
or8g1,10762
or8g2,10763
or8g5,10764
or9a2,10765
or9a4,10766
or9q1,10767
orai1,10768
orai2,10769
orai3,10770
oraov1,10771
orc1,10772
orc2,10773
orc3,10774
orc4,10775
orc5,10776
orc6,10777
orm1,10778
orm2,10779
ormdl1,10780
ormdl2,10781
ormdl3,10782
os9,10783
osbp,10784
osbp2,10785
osbpl10,10786
osbpl11,10787
osbpl1a,10788
osbpl2,10789
osbpl3,10790
osbpl5,10791
osbpl6,10792
osbpl7,10793
osbpl8,10794
osbpl9,10795
oscar,10796
oscp1,10797
osgep,10798
osgepl1,10799
osgin1,10800
osgin2,10801
osmr,10802
osr1,10803
osr2,10804
ost4,10805
ostalpha,10806
ostbeta,10807
ostc,10808
ostf1,10809
ostm1,10810
otoa,10811
otof,10812
otogl,10813
otor,10814
otos,10815
otub1,10816
otub2,10817
otud1,10818
otud3,10819
otud4,10820
otud5,10821
otud6a,10822
otud6b,10823
otud7a,10824
otud7b,10825
otx1,10826
otx2,10827
ovca2,10828
ovch1,10829
ovch2,10830
ovgp1,10831
ovol1,10832
ovol2,10833
oxa1l,10834
oxct1,10835
oxct2,10836
oxer1,10837
oxgr1,10838
oxnad1,10839
oxr1,10840
oxsm,10841
oxsr1,10842
oxt,10843
oxtr,10844
p2rx2,10845
p2rx3,10846
p2rx4,10847
p2rx5,10848
p2rx6,10849
p2rx7,10850
p2ry1,10851
p2ry11,10852
p2ry12,10853
p2ry13,10854
p2ry14,10855
p2ry2,10856
p2ry4,10857
p2ry6,10858
p2ry8,10859
p4ha1,10860
p4ha2,10861
p4ha3,10862
p4hb,10863
p4htm,10864
pa2g4,10865
paaf1,10866
pabpc1,10867
pabpc1l,10868
pabpc1l2a,10869
pabpc1l2b,10870
pabpc3,10871
pabpc4,10872
pabpc4l,10873
pabpc5,10874
pabpn1,10875
pacrg,10876
pacrgl,10877
pacs1,10878
pacs2,10879
pacsin1,10880
pacsin2,10881
pacsin3,10882
padi2,10883
padi3,10884
padi4,10885
paf1,10886
pafah1b1,10887
pafah1b2,10888
pafah1b3,10889
pafah2,10890
pag1,10891
page2,10892
page2b,10893
page4,10894
page5,10895
pah,10896
paics,10897
paip1,10898
paip2,10899
paip2b,10900
pak1,10901
pak1ip1,10902
pak2,10903
pak3,10904
pak4,10905
pak6,10906
pak7,10907
palb2,10908
palld,10909
palm,10910
palm2,10911
palm2-akap2,10912
palm3,10913
palmd,10914
pam,10915
pam16,10916
pamr1,10917
pan2,10918
pan3,10919
pank1,10920
pank2,10921
pank3,10922
pank4,10923
panx1,10924
panx2,10925
panx3,10926
paox,10927
papd4,10928
papd5,10929
papd7,10930
papl,10931
papln,10932
papola,10933
papolb,10934
papolg,10935
pappa,10936
pappa2,10937
papss1,10938
papss2,10939
paqr3,10940
paqr4,10941
paqr5,10942
paqr6,10943
paqr7,10944
paqr8,10945
paqr9,10946
pard3,10947
pard3b,10948
pard6a,10949
pard6b,10950
pard6g,10951
parg,10952
park2,10953
park7,10954
parl,10955
parm1,10956
parn,10957
parp1,10958
parp10,10959
parp11,10960
parp12,10961
parp14,10962
parp15,10963
parp16,10964
parp2,10965
parp3,10966
parp4,10967
parp6,10968
parp8,10969
parp9,10970
parpbp,10971
pars2,10972
parva,10973
parvb,10974
parvg,10975
pask,10976
pate1,10977
pate2,10978
pate3,10979
pate4,10980
patl1,10981
patl2,10982
patz1,10983
pawr,10984
pax1,10985
pax2,10986
pax3,10987
pax4,10988
pax5,10989
pax6,10990
pax7,10991
pax8,10992
pax9,10993
paxip1,10994
pbk,10995
pbld,10996
pbov1,10997
pbrm1,10998
pbx1,10999
pbx2,11000
pbx3,11001
pbx4,11002
pbxip1,11003
pc,11004
pcbd1,11005
pcbd2,11006
pcbp1,11007
pcbp2,11008
pcbp3,11009
pcbp4,11010
pcca,11011
pccb,11012
pcdh1,11013
pcdh10,11014
pcdh11x,11015
pcdh11y,11016
pcdh12,11017
pcdh15,11018
pcdh17,11019
pcdh18,11020
pcdh19,11021
pcdh20,11022
pcdh7,11023
pcdh8,11024
pcdh9,11025
pcdha1,11026
pcdha10,11027
pcdha11,11028
pcdha12,11029
pcdha13,11030
pcdha2,11031
pcdha3,11032
pcdha4,11033
pcdha5,11034
pcdha6,11035
pcdha7,11036
pcdha8,11037
pcdha9,11038
pcdhac1,11039
pcdhac2,11040
pcdhb10,11041
pcdhb11,11042
pcdhb12,11043
pcdhb13,11044
pcdhb14,11045
pcdhb15,11046
pcdhb16,11047
pcdhb2,11048
pcdhb3,11049
pcdhb4,11050
pcdhb5,11051
pcdhb6,11052
pcdhb7,11053
pcdhb8,11054
pcdhb9,11055
pcdhga1,11056
pcdhga10,11057
pcdhga11,11058
pcdhga12,11059
pcdhga2,11060
pcdhga3,11061
pcdhga4,11062
pcdhga5,11063
pcdhga6,11064
pcdhga7,11065
pcdhga8,11066
pcdhga9,11067
pcdhgb1,11068
pcdhgb2,11069
pcdhgb3,11070
pcdhgb4,11071
pcdhgb5,11072
pcdhgb6,11073
pcdhgb7,11074
pcdhgc3,11075
pcdhgc4,11076
pcdhgc5,11077
pcdp1,11078
pcf11,11079
pcgf1,11080
pcgf2,11081
pcgf3,11082
pcgf5,11083
pcgf6,11084
pcid2,11085
pcif1,11086
pck1,11087
pck2,11088
pclo,11089
pcm1,11090
pcmt1,11091
pcmtd1,11092
pcmtd2,11093
pcna,11094
pcnp,11095
pcnt,11096
pcnx,11097
pcnxl2,11098
pcnxl3,11099
pcolce,11100
pcolce2,11101
pcp2,11102
pcp4,11103
pcp4l1,11104
pcsk1,11105
pcsk1n,11106
pcsk2,11107
pcsk4,11108
pcsk5,11109
pcsk6,11110
pcsk7,11111
pcsk9,11112
pctp,11113
pcyox1,11114
pcyox1l,11115
pcyt1a,11116
pcyt1b,11117
pcyt2,11118
pdap1,11119
pdc,11120
pdcd1,11121
pdcd10,11122
pdcd11,11123
pdcd1lg2,11124
pdcd2,11125
pdcd2l,11126
pdcd4,11127
pdcd5,11128
pdcd6,11129
pdcd6ip,11130
pdcd7,11131
pdcl,11132
pdcl2,11133
pdcl3,11134
pddc1,11135
pde10a,11136
pde11a,11137
pde12,11138
pde1a,11139
pde1b,11140
pde1c,11141
pde2a,11142
pde3a,11143
pde3b,11144
pde4a,11145
pde4b,11146
pde4c,11147
pde4d,11148
pde4dip,11149
pde5a,11150
pde6a,11151
pde6b,11152
pde6c,11153
pde6d,11154
pde6g,11155
pde7a,11156
pde7b,11157
pde8a,11158
pde8b,11159
pde9a,11160
pdf,11161
pdgfa,11162
pdgfb,11163
pdgfc,11164
pdgfd,11165
pdgfra,11166
pdgfrb,11167
pdgfrl,11168
pdha1,11169
pdha2,11170
pdhb,11171
pdhx,11172
pdia2,11173
pdia3,11174
pdia4,11175
pdia5,11176
pdia6,11177
pdik1l,11178
pdk1,11179
pdk2,11180
pdk3,11181
pdk4,11182
pdlim1,11183
pdlim2,11184
pdlim3,11185
pdlim4,11186
pdlim5,11187
pdlim7,11188
pdp1,11189
pdp2,11190
pdpk1,11191
pdpn,11192
pdpr,11193
pdrg1,11194
pds5a,11195
pds5b,11196
pdss1,11197
pdss2,11198
pdx1,11199
pdxdc1,11200
pdxk,11201
pdxp,11202
pdyn,11203
pdzd11,11204
pdzd2,11205
pdzd3,11206
pdzd4,11207
pdzd7,11208
pdzd8,11209
pdzd9,11210
pdzk1,11211
pdzrn3,11212
pdzrn4,11213
pea15,11214
peak1,11215
pear1,11216
pebp1,11217
pebp4,11218
pecam1,11219
pecr,11220
pef1,11221
peg10,11222
peli1,11223
peli2,11224
peli3,11225
pelo,11226
pelp1,11227
pemt,11228
penk,11229
pepd,11230
per1,11231
per2,11232
per3,11233
perp,11234
pes1,11235
pet112,11236
pet117,11237
pex1,11238
pex10,11239
pex11a,11240
pex11b,11241
pex11g,11242
pex12,11243
pex13,11244
pex14,11245
pex16,11246
pex19,11247
pex2,11248
pex26,11249
pex3,11250
pex5,11251
pex5l,11252
pex6,11253
pex7,11254
pf4,11255
pf4v1,11256
pfas,11257
pfdn1,11258
pfdn2,11259
pfdn4,11260
pfdn5,11261
pfdn6,11262
pfkfb1,11263
pfkfb2,11264
pfkfb3,11265
pfkfb4,11266
pfkl,11267
pfkm,11268
pfkp,11269
pfn1,11270
pfn2,11271
pfn4,11272
pga3,11273
pga4,11274
pga5,11275
pgam1,11276
pgam2,11277
pgam4,11278
pgam5,11279
pgap1,11280
pgap2,11281
pgap3,11282
pgbd1,11283
pgbd2,11284
pgbd3,11285
pgbd4,11286
pgbd5,11287
pgd,11288
pgf,11289
pggt1b,11290
pgk1,11291
pgk2,11292
pgls,11293
pglyrp1,11294
pglyrp3,11295
pglyrp4,11296
pgm1,11297
pgm2,11298
pgm2l1,11299
pgm3,11300
pgm5,11301
pgp,11302
pgpep1,11303
pgpep1l,11304
pgr,11305
pgrmc1,11306
pgrmc2,11307
pgs1,11308
phactr1,11309
phactr2,11310
phactr3,11311
phactr4,11312
phax,11313
phb,11314
phb2,11315
phc1,11316
phc2,11317
phc3,11318
phex,11319
phf1,11320
phf10,11321
phf11,11322
phf12,11323
phf13,11324
phf14,11325
phf15,11326
phf16,11327
phf17,11328
phf19,11329
phf2,11330
phf20,11331
phf20l1,11332
phf21a,11333
phf21b,11334
phf23,11335
phf3,11336
phf5a,11337
phf6,11338
phf7,11339
phf8,11340
phgdh,11341
phip,11342
phka1,11343
phka2,11344
phkb,11345
phkg1,11346
phkg2,11347
phlda1,11348
phlda2,11349
phlda3,11350
phldb1,11351
phldb2,11352
phldb3,11353
phlpp1,11354
phlpp2,11355
phospho1,11356
phospho2,11357
phospho2-klhl23,11358
phox2a,11359
phpt1,11360
phrf1,11361
phtf1,11362
phtf2,11363
phyh,11364
phyhd1,11365
phyhip,11366
phyhipl,11367
pi15,11368
pi16,11369
pi3,11370
pi4k2a,11371
pi4k2b,11372
pi4ka,11373
pi4kb,11374
pias1,11375
pias2,11376
pias3,11377
pias4,11378
pibf1,11379
picalm,11380
pick1,11381
pid1,11382
pidd,11383
piezo1,11384
piezo2,11385
pif1,11386
piga,11387
pigb,11388
pigc,11389
pigf,11390
pigg,11391
pigh,11392
pigk,11393
pigl,11394
pigm,11395
pign,11396
pigo,11397
pigp,11398
pigq,11399
pigr,11400
pigs,11401
pigt,11402
pigu,11403
pigv,11404
pigw,11405
pigx,11406
pigy,11407
pigz,11408
pih1d1,11409
pih1d2,11410
pik3ap1,11411
pik3c2a,11412
pik3c2b,11413
pik3c2g,11414
pik3c3,11415
pik3ca,11416
pik3cb,11417
pik3cd,11418
pik3cg,11419
pik3ip1,11420
pik3r1,11421
pik3r2,11422
pik3r3,11423
pik3r4,11424
pik3r5,11425
pik3r6,11426
pikfyve,11427
pilra,11428
pilrb,11429
pim1,11430
pim2,11431
pim3,11432
pin1,11433
pin4,11434
pink1,11435
pinx1,11436
pion,11437
pip,11438
pip4k2a,11439
pip4k2b,11440
pip4k2c,11441
pip5k1a,11442
pip5k1b,11443
pip5k1c,11444
pip5kl1,11445
pipox,11446
pir,11447
pisd,11448
pithd1,11449
pitpna,11450
pitpnb,11451
pitpnc1,11452
pitpnm1,11453
pitpnm2,11454
pitpnm3,11455
pitrm1,11456
pitx1,11457
pitx2,11458
pitx3,11459
piwil1,11460
piwil2,11461
piwil3,11462
piwil4,11463
pja1,11464
pja2,11465
pkd1,11466
pkd1l1,11467
pkd1l2,11468
pkd1l3,11469
pkd2,11470
pkd2l1,11471
pkd2l2,11472
pkdcc,11473
pkdrej,11474
pkhd1,11475
pkhd1l1,11476
pkia,11477
pkib,11478
pkig,11479
pklr,11480
pkm2,11481
pkmyt1,11482
pkn1,11483
pkn2,11484
pkn3,11485
pknox1,11486
pknox2,11487
pkp1,11488
pkp2,11489
pkp3,11490
pkp4,11491
pla1a,11492
pla2g10,11493
pla2g12a,11494
pla2g12b,11495
pla2g15,11496
pla2g16,11497
pla2g2a,11498
pla2g2c,11499
pla2g2d,11500
pla2g3,11501
pla2g4a,11502
pla2g4b,11503
pla2g4c,11504
pla2g4d,11505
pla2g4e,11506
pla2g5,11507
pla2g6,11508
pla2g7,11509
pla2r1,11510
plaa,11511
plac1,11512
plac1l,11513
plac4,11514
plac8,11515
plac8l1,11516
plac9,11517
plag1,11518
plagl1,11519
plagl2,11520
plat,11521
plau,11522
plaur,11523
plb1,11524
plbd1,11525
plbd2,11526
plcb1,11527
plcb2,11528
plcb3,11529
plcb4,11530
plcd1,11531
plcd3,11532
plcd4,11533
plce1,11534
plcg1,11535
plcg2,11536
plch1,11537
plch2,11538
plcl1,11539
plcl2,11540
plcxd1,11541
plcxd2,11542
plcxd3,11543
plcz1,11544
pld1,11545
pld2,11546
pld3,11547
pld5,11548
pld6,11549
pldn,11550
plec,11551
plek,11552
plek2,11553
plekha1,11554
plekha2,11555
plekha3,11556
plekha4,11557
plekha5,11558
plekha6,11559
plekha7,11560
plekha8,11561
plekhb1,11562
plekhb2,11563
plekhd1,11564
plekhf1,11565
plekhf2,11566
plekhg1,11567
plekhg2,11568
plekhg3,11569
plekhg4,11570
plekhg4b,11571
plekhg5,11572
plekhg6,11573
plekhg7,11574
plekhh1,11575
plekhh2,11576
plekhh3,11577
plekhj1,11578
plekhm1,11579
plekhm2,11580
plekhm3,11581
plekhn1,11582
plekho1,11583
plekho2,11584
plg,11585
plglb1,11586
plglb2,11587
plin1,11588
plin2,11589
plin3,11590
plin4,11591
plin5,11592
plk1,11593
plk1s1,11594
plk2,11595
plk3,11596
plk4,11597
plk5,11598
pllp,11599
pln,11600
plod1,11601
plod2,11602
plod3,11603
plp1,11604
plp2,11605
plrg1,11606
pls1,11607
pls3,11608
plscr1,11609
plscr2,11610
plscr3,11611
plscr4,11612
plscr5,11613
pltp,11614
plvap,11615
plxdc1,11616
plxdc2,11617
plxna1,11618
plxna2,11619
plxna3,11620
plxna4,11621
plxnb1,11622
plxnb2,11623
plxnb3,11624
plxnc1,11625
plxnd1,11626
pm20d1,11627
pm20d2,11628
pmaip1,11629
pmch,11630
pmel,11631
pmepa1,11632
pmf1,11633
pmf1-bglap,11634
pmfbp1,11635
pml,11636
pmm1,11637
pmm2,11638
pmp2,11639
pmp22,11640
pmpca,11641
pmpcb,11642
pms1,11643
pms2,11644
pmvk,11645
pnck,11646
pnisr,11647
pnkd,11648
pnkp,11649
pnldc1,11650
pnliprp1,11651
pnliprp2,11652
pnma1,11653
pnma2,11654
pnma3,11655
pnma5,11656
pnma6c,11657
pnmal1,11658
pnmal2,11659
pnmt,11660
pnn,11661
pno1,11662
pnoc,11663
pnp,11664
pnpla1,11665
pnpla2,11666
pnpla3,11667
pnpla4,11668
pnpla5,11669
pnpla6,11670
pnpla7,11671
pnpla8,11672
pnpo,11673
pnpt1,11674
pnrc1,11675
pnrc2,11676
poc1a,11677
poc1b,11678
poc1b-galnt4,11679
poc5,11680
podn,11681
podnl1,11682
podxl,11683
podxl2,11684
pof1b,11685
pofut1,11686
pofut2,11687
pogk,11688
poglut1,11689
pogz,11690
pola1,11691
pola2,11692
polb,11693
pold1,11694
pold2,11695
pold3,11696
pold4,11697
poldip2,11698
poldip3,11699
pole,11700
pole2,11701
pole3,11702
pole4,11703
polg,11704
polg2,11705
polh,11706
poli,11707
polk,11708
poll,11709
polm,11710
poln,11711
polq,11712
polr1a,11713
polr1b,11714
polr1c,11715
polr1d,11716
polr1e,11717
polr2a,11718
polr2b,11719
polr2c,11720
polr2d,11721
polr2e,11722
polr2f,11723
polr2g,11724
polr2h,11725
polr2i,11726
polr2j,11727
polr2j2,11728
polr2j3,11729
polr2k,11730
polr2l,11731
polr2m,11732
polr3a,11733
polr3b,11734
polr3c,11735
polr3d,11736
polr3e,11737
polr3f,11738
polr3g,11739
polr3gl,11740
polr3h,11741
polr3k,11742
polrmt,11743
pom121,11744
pom121c,11745
pom121l2,11746
pomc,11747
pomgnt1,11748
pomp,11749
pomt1,11750
pomt2,11751
pomzp3,11752
pon1,11753
pon2,11754
pop1,11755
pop4,11756
pop5,11757
pop7,11758
popdc2,11759
popdc3,11760
por,11761
porcn,11762
postn,11763
pot1,11764
potea,11765
poteb,11766
potec,11767
poted,11768
potee,11769
potef,11770
poteh,11771
potem,11772
pou2af1,11773
pou2f1,11774
pou2f2,11775
pou2f3,11776
pou3f1,11777
pou3f2,11778
pou3f4,11779
pou4f1,11780
pou4f2,11781
pou4f3,11782
pou5f1,11783
pou5f1b,11784
pou5f2,11785
pou6f1,11786
pou6f2,11787
pp2d1,11788
ppa1,11789
ppa2,11790
ppan,11791
ppan-p2ry11,11792
ppap2a,11793
ppap2b,11794
ppap2c,11795
ppapdc1a,11796
ppapdc1b,11797
ppapdc2,11798
ppapdc3,11799
ppara,11800
ppard,11801
pparg,11802
ppargc1a,11803
ppargc1b,11804
ppat,11805
ppbp,11806
ppcdc,11807
ppcs,11808
ppdpf,11809
ppef1,11810
ppef2,11811
ppfia1,11812
ppfia2,11813
ppfia3,11814
ppfia4,11815
ppfibp1,11816
ppfibp2,11817
pphln1,11818
ppia,11819
ppial4a,11820
ppial4b,11821
ppial4c,11822
ppial4d,11823
ppial4e,11824
ppial4f,11825
ppial4g,11826
ppib,11827
ppic,11828
ppid,11829
ppie,11830
ppif,11831
ppig,11832
ppih,11833
ppil1,11834
ppil2,11835
ppil3,11836
ppil4,11837
ppil6,11838
ppip5k1,11839
ppip5k2,11840
ppl,11841
ppm1a,11842
ppm1b,11843
ppm1d,11844
ppm1e,11845
ppm1f,11846
ppm1g,11847
ppm1h,11848
ppm1j,11849
ppm1k,11850
ppm1l,11851
ppm1m,11852
ppm1n,11853
ppme1,11854
ppox,11855
ppp1ca,11856
ppp1cb,11857
ppp1cc,11858
ppp1r10,11859
ppp1r11,11860
ppp1r12a,11861
ppp1r12b,11862
ppp1r12c,11863
ppp1r13b,11864
ppp1r13l,11865
ppp1r14a,11866
ppp1r14b,11867
ppp1r14c,11868
ppp1r14d,11869
ppp1r15a,11870
ppp1r15b,11871
ppp1r16a,11872
ppp1r16b,11873
ppp1r17,11874
ppp1r18,11875
ppp1r1a,11876
ppp1r1b,11877
ppp1r1c,11878
ppp1r2,11879
ppp1r21,11880
ppp1r26,11881
ppp1r32,11882
ppp1r35,11883
ppp1r36,11884
ppp1r37,11885
ppp1r3a,11886
ppp1r3b,11887
ppp1r3c,11888
ppp1r3d,11889
ppp1r3f,11890
ppp1r3g,11891
ppp1r42,11892
ppp1r7,11893
ppp1r8,11894
ppp1r9a,11895
ppp1r9b,11896
ppp2ca,11897
ppp2cb,11898
ppp2r1a,11899
ppp2r1b,11900
ppp2r2a,11901
ppp2r2b,11902
ppp2r2c,11903
ppp2r2d,11904
ppp2r3a,11905
ppp2r3b,11906
ppp2r3c,11907
ppp2r4,11908
ppp2r5a,11909
ppp2r5b,11910
ppp2r5c,11911
ppp2r5d,11912
ppp2r5e,11913
ppp3ca,11914
ppp3cb,11915
ppp3cc,11916
ppp3r1,11917
ppp4c,11918
ppp4r1,11919
ppp4r2,11920
ppp4r4,11921
ppp5c,11922
ppp6c,11923
ppp6r1,11924
ppp6r2,11925
ppp6r3,11926
pppde1,11927
pppde2,11928
pprc1,11929
ppt1,11930
ppt2,11931
pptc7,11932
ppwd1,11933
ppy,11934
ppyr1,11935
pqbp1,11936
pqlc1,11937
pqlc2,11938
pqlc3,11939
prac,11940
pradc1,11941
praf2,11942
pram1,11943
pramef1,11944
pramef10,11945
pramef11,11946
pramef12,11947
pramef14,11948
pramef16,11949
pramef17,11950
pramef18,11951
pramef19,11952
pramef3,11953
pramef4,11954
pramef6,11955
prap1,11956
prb1,11957
prb2,11958
prb3,11959
prb4,11960
prc1,11961
prcc,11962
prcd,11963
prcp,11964
prdm1,11965
prdm10,11966
prdm11,11967
prdm12,11968
prdm13,11969
prdm14,11970
prdm15,11971
prdm16,11972
prdm2,11973
prdm4,11974
prdm5,11975
prdm6,11976
prdm7,11977
prdm8,11978
prdm9,11979
prdx1,11980
prdx2,11981
prdx3,11982
prdx4,11983
prdx5,11984
prdx6,11985
preb,11986
prelid1,11987
prelid2,11988
prelp,11989
prep,11990
prepl,11991
prex1,11992
prex2,11993
prf1,11994
prg2,11995
prg4,11996
prh1,11997
prh2,11998
pric285,11999
prickle1,12000
prickle2,12001
prickle3,12002
prickle4,12003
prim1,12004
prim2,12005
prima1,12006
prkaa1,12007
prkaa2,12008
prkab1,12009
prkab2,12010
prkaca,12011
prkacb,12012
prkag1,12013
prkag2,12014
prkag3,12015
prkar1a,12016
prkar1b,12017
prkar2a,12018
prkar2b,12019
prkca,12020
prkcb,12021
prkcd,12022
prkcdbp,12023
prkce,12024
prkcg,12025
prkch,12026
prkci,12027
prkcq,12028
prkcsh,12029
prkcz,12030
prkd1,12031
prkd2,12032
prkd3,12033
prkdc,12034
prkg1,12035
prkg2,12036
prkra,12037
prkrip1,12038
prkrir,12039
prkx,12040
prl,12041
prlr,12042
prm1,12043
prm3,12044
prmt1,12045
prmt10,12046
prmt2,12047
prmt3,12048
prmt5,12049
prmt6,12050
prmt7,12051
prmt8,12052
prnd,12053
prnp,12054
proc,12055
proca1,12056
procr,12057
prodh,12058
prodh2,12059
prok1,12060
prok2,12061
prokr1,12062
prom1,12063
prom2,12064
pros1,12065
prosapip1,12066
prosc,12067
proser1,12068
prox1,12069
prox2,12070
proz,12071
prpf18,12072
prpf19,12073
prpf3,12074
prpf31,12075
prpf38a,12076
prpf38b,12077
prpf39,12078
prpf4,12079
prpf40a,12080
prpf40b,12081
prpf4b,12082
prpf6,12083
prpf8,12084
prph,12085
prph2,12086
prps1,12087
prps1l1,12088
prps2,12089
prpsap1,12090
prpsap2,12091
prr11,12092
prr12,12093
prr13,12094
prr14,12095
prr14l,12096
prr15,12097
prr16,12098
prr18,12099
prr19,12100
prr22,12101
prr23a,12102
prr23b,12103
prr23c,12104
prr24,12105
prr3,12106
prr4,12107
prr5,12108
prr5-arhgap8,12109
prr5l,12110
prr7,12111
prr9,12112
prrc1,12113
prrc2a,12114
prrc2b,12115
prrc2c,12116
prrg1,12117
prrg2,12118
prrg3,12119
prrg4,12120
prrt1,12121
prrt2,12122
prrt3,12123
prrt4,12124
prrx1,12125
prrx2,12126
prss1,12127
prss12,12128
prss16,12129
prss2,12130
prss23,12131
prss27,12132
prss3,12133
prss33,12134
prss35,12135
prss36,12136
prss37,12137
prss42,12138
prss45,12139
prss46,12140
prss48,12141
prss50,12142
prss53,12143
prss54,12144
prss55,12145
prss8,12146
prtfdc1,12147
prtg,12148
prune,12149
prune2,12150
prx,12151
psap,12152
psapl1,12153
psat1,12154
psca,12155
psd,12156
psd2,12157
psd3,12158
psd4,12159
psen1,12160
psen2,12161
psenen,12162
psg1,12163
psg11,12164
psg2,12165
psg3,12166
psg5,12167
psg6,12168
psg7,12169
psip1,12170
pskh1,12171
pskh2,12172
psma1,12173
psma2,12174
psma3,12175
psma4,12176
psma5,12177
psma6,12178
psma7,12179
psma8,12180
psmb1,12181
psmb10,12182
psmb11,12183
psmb2,12184
psmb3,12185
psmb4,12186
psmb5,12187
psmb6,12188
psmb7,12189
psmb8,12190
psmb9,12191
psmc1,12192
psmc2,12193
psmc3,12194
psmc3ip,12195
psmc4,12196
psmc5,12197
psmc6,12198
psmd1,12199
psmd10,12200
psmd11,12201
psmd12,12202
psmd13,12203
psmd14,12204
psmd2,12205
psmd3,12206
psmd4,12207
psmd5,12208
psmd6,12209
psmd7,12210
psmd8,12211
psmd9,12212
psme1,12213
psme2,12214
psme3,12215
psme4,12216
psmf1,12217
psmg1,12218
psmg2,12219
psmg3,12220
psmg4,12221
psors1c1,12222
psors1c2,12223
pspc1,12224
psph,12225
psrc1,12226
pstk,12227
pstpip1,12228
pstpip2,12229
ptafr,12230
ptar1,12231
ptbp1,12232
ptbp2,12233
ptbp3,12234
ptcd1,12235
ptcd2,12236
ptcd3,12237
ptch1,12238
ptch2,12239
ptchd1,12240
ptchd2,12241
ptchd3,12242
ptchd4,12243
ptdss1,12244
ptdss2,12245
pten,12246
pter,12247
ptgdr,12248
ptgdr2,12249
ptgds,12250
ptger1,12251
ptger2,12252
ptger3,12253
ptger4,12254
ptges,12255
ptges2,12256
ptges3,12257
ptgfr,12258
ptgfrn,12259
ptgir,12260
ptgis,12261
ptgr1,12262
ptgr2,12263
ptgs1,12264
ptgs2,12265
pth,12266
pth1r,12267
pth2r,12268
pthlh,12269
ptk2,12270
ptk2b,12271
ptk6,12272
ptk7,12273
ptma,12274
ptms,12275
ptn,12276
ptov1,12277
ptp4a1,12278
ptp4a2,12279
ptp4a3,12280
ptpdc1,12281
ptpla,12282
ptplad1,12283
ptplad2,12284
ptplb,12285
ptpmt1,12286
ptpn1,12287
ptpn11,12288
ptpn12,12289
ptpn13,12290
ptpn14,12291
ptpn18,12292
ptpn2,12293
ptpn20a,12294
ptpn20b,12295
ptpn21,12296
ptpn22,12297
ptpn23,12298
ptpn3,12299
ptpn4,12300
ptpn5,12301
ptpn6,12302
ptpn7,12303
ptpn9,12304
ptpra,12305
ptprb,12306
ptprc,12307
ptprcap,12308
ptprd,12309
ptpre,12310
ptprf,12311
ptprg,12312
ptprh,12313
ptprj,12314
ptprk,12315
ptprm,12316
ptprn,12317
ptprn2,12318
ptpro,12319
ptprq,12320
ptprr,12321
ptprs,12322
ptprt,12323
ptpru,12324
ptprz1,12325
ptrf,12326
ptrh1,12327
ptrh2,12328
ptrhd1,12329
pts,12330
pttg1,12331
pttg1ip,12332
