Gene1,Gene2
IRF8,COPS8
IRF8,PLD3
IRF8,NUPR1
IRF8,LPCAT3
IRF8,GFM1
IRF8,SPC25
IRF8,MYC
IRF8,ASAH1
JUN,CREB5
JUN,LMNA
JUN,CDT1
JUN,COLGALT1
JUN,BTG2
JUN,SUN1
JUN,GUSB
JUN,CD1D1
JUN,IFI204
JUN,CD63
JUN,ABCB8
JUN,TRIM47
JUN,NEURL3
JUN,WDR36
JUN,CISH
JUN,CLCN4
JUN,PLEK
JUN,SPI1
JUN,PRC1
JUN,ZBTB10
JUN,PTPN12
JUN,P2RY14
JUN,IRF5
JUN,TGM2
JUN,ACSS2
JUN,GNA13
JUN,UCKL1
JUN,UBA7
JUN,SLC25A45
JUN,ATAD1
JUN,MRM1
JUN,SGTA
JUN,NFKBIA
JUN,PAFAH1B2
JUN,PICALM
JUN,CLIC4
JUN,TCIRG1
JUN,RASSF5
JUN,CHP1
JUN,KLF6
JUN,PLD3
JUN,ETF1
JUN,NCAPG2
JUN,TMUB2
JUN,VIM
JUN,UNK
JUN,LSP1
JUN,CHMP7
JUN,PRKAB1
JUN,NAA35
JUN,TRIB3
JUN,SLC30A5
JUN,TRMT2A
JUN,EBI3
JUN,CELA1
JUN,EZR
JUN,DUSP1
JUN,QARS
JUN,LMBRD1
JUN,RTP4
JUN,PLIN3
JUN,SMARCA2
JUN,NAMPT
JUN,ZKSCAN6
JUN,PDE4B
JUN,CYTIP
JUN,UBAP1
JUN,ALG9
JUN,TUBGCP2
JUN,PLEC
JUN,WDSUB1
JUN,SNX10
JUN,ANXA2
JUN,NOLC1
JUN,ZYX
JUN,GOSR2
JUN,STXBP3
JUN,VAMP3
JUN,GALK2
JUN,MARS
JUN,RUVBL2
JUN,TFG
JUN,TMC6
JUN,ILVBL
JUN,CTLA2B
JUN,IPO4
JUN,RANGAP1
JUN,POT1A
JUN,SLC31A1
JUN,UAP1
JUN,GBP2
JUN,ZEB2
JUN,HPN
JUN,NDEL1
JUN,P2RX4
JUN,SLC39A10
JUN,REL
JUN,TCF12
JUN,COPS8
JUN,BTAF1
JUN,ZSCAN21
JUN,RFC4
JUN,LRRFIP1
JUN,FIGNL1
JUN,OAT
JUN,FZR1
JUN,RAD51AP1
JUN,RBPMS
JUN,EDC3
JUN,NAE1
JUN,ISG20
JUN,PCYT1A
JUN,OPTN
JUN,FEM1B
JUN,MT1
JUN,E2F8
JUN,DHX33
JUN,TNFAIP8
JUN,HEATR5A
JUN,AMPD3
JUN,FBXW5
JUN,SLC25A38
JUN,CDCA5
JUN,ARAP1
JUN,GOLPH3
JUN,TOR3A
JUN,PRSS50
JUN,ESYT2
JUN,NUBP2
JUN,HSD3B7
JUN,MIEF1
JUN,PAK1
JUN,BIRC5
JUN,CENPA
JUN,AFG3L2
JUN,MT2
JUN,MNDAL
JUN,TBC1D15
JUN,ATG16L1
JUN,IFI203
JUN,NUP107
JUN,RGCC
JUN,DCK
JUN,SKAP2
JUN,HCLS1
JUN,KPNA3
JUN,AQP9
JUN,GSKIP
JUN,ARID3B
JUN,EMILIN2
JUN,LONP1
JUN,ZFP367
JUN,ZFP655
JUN,CAST
JUN,GIMAP6
JUN,NUDT9
JUN,SHCBP1
JUN,RGS1
JUN,CTSC
JUN,DDX20
JUN,STXBP1
JUN,MINPP1
JUN,NFE2
JUN,CALCRL
JUN,CASP4
JUN,ABCF3
JUN,CTSE
JUN,SPPL2A
JUN,CLPTM1L
JUN,STAT3
JUN,EXOC2
JUN,AHCYL1
JUN,WDR45B
JUN,AP5M1
JUN,DUSP2
JUN,NR4A1
JUN,GORASP1
JUN,SCRN3
JUN,CHMP3
JUN,ABTB1
JUN,KAT7
JUN,UHRF1
JUN,NAA50
JUN,TBXAS1
JUN,DNAJC10
JUN,GSTM1
JUN,TLR4
JUN,MYH10
JUN,VDR
JUN,GTF2F1
JUN,FOXRED1
JUN,SCFD1
JUN,STK25
JUN,ZFP945
JUN,RASA3
JUN,NECAP2
JUN,FAM136A
JUN,NEDD1
JUN,ORC5
JUN,NUPR1
JUN,UBE2G2
JUN,AURKA
JUN,LANCL2
JUN,GRAMD1A
JUN,NCAPH
JUN,TPP1
JUN,RCC1
JUN,RARB
JUN,RELB
JUN,DCP1A
JUN,TBL3
JUN,LDHB
JUN,SNRNP200
JUN,ERLIN1
JUN,PITPNB
JUN,ADSSL1
JUN,PRDM4
JUN,TBCD
JUN,ZBTB43
JUN,STARD10
JUN,ARL8B
JUN,NFE2L2
JUN,LY6A
JUN,KLF3
JUN,MTREX
JUN,ME2
JUN,TIMM50
JUN,TIMM29
JUN,XRCC6
JUN,NADK
JUN,USP8
JUN,DPP8
JUN,EPS15
JUN,XPNPEP1
JUN,ZFP266
JUN,ARL6IP6
JUN,DENND1C
JUN,PHB2
JUN,ABHD16A
JUN,ZFP62
JUN,MYO1D
JUN,ASAH1
JUN,VKORC1L1
JUN,CENPE
JUN,GCNT2
JUN,BLVRB
JUN,SEC23IP
JUN,CHORDC1
JUN,TOX4
JUN,MAPKAPK3
JUN,RAB32
JUN,IFRD2
JUN,TARS
JUN,VPS33B
JUN,TES
JUN,NFATC1
JUN,TASP1
JUN,CNOT10
JUN,PITRM1
JUN,PSMD5
JUN,ATL2
JUN,PSEN1
JUN,RMND5A
JUN,COPG1
JUN,HAUS2
JUN,LCP1
JUN,MTMR6
JUN,ZKSCAN17
JUN,BAP1
JUN,ANXA5
JUN,CDCA4
JUN,SESN1
JUN,NDUFV1
JUN,ZDHHC13
JUN,DOK2
JUN,SPHK1
JUN,NAPSA
JUN,HDGF
JUN,KIF11
JUN,CDCA3
JUN,VPS33A
JUN,METTL7A1
JUN,CUL3
JUN,PLAA
JUN,HSPA4L
JUN,PROCR
JUN,NUF2
JUN,SERPINA3G
JUN,NOL9
JUN,VPS26C
JUN,TBC1D10C
JUN,PHAX
JUN,LPCAT3
JUN,ELF4
JUN,RABIF
JUN,YPEL3
JUN,FEM1A
JUN,PCCA
JUN,SLC30A6
JUN,FCHSD2
JUN,CD82
JUN,D10WSU102E
JUN,ATP7B
JUN,ALG11
JUN,ABI1
JUN,COPB2
JUN,BYSL
JUN,MKI67
JUN,NDRG1
JUN,DNPEP
JUN,ERLIN2
JUN,ETS1
JUN,MEF2C
JUN,PIK3R2
JUN,ITSN1
JUN,ZFP35
JUN,RRM1
JUN,GTF2H1
JUN,ANAPC2
JUN,FAM76B
JUN,TRPS1
JUN,UAP1L1
JUN,ZFP451
JUN,GNPDA1
JUN,TNFAIP2
JUN,INCENP
JUN,DCAF13
JUN,HMBS
JUN,CYB5R1
JUN,AHCTF1
JUN,IRF1
JUN,CTNNA1
JUN,ABCB4
JUN,WDR75
JUN,SGPL1
JUN,DCAF11
JUN,NUP155
JUN,FGFR1OP
JUN,TRIM30A
JUN,CKAP2L
JUN,ADO
JUN,ACOX1
JUN,GNB4
JUN,RORA
JUN,ELL2
JUN,B230219D22RIK
JUN,TOPORS
JUN,CCNF
JUN,PQLC1
JUN,MAD2L1
JUN,OSTM1
JUN,HACD4
JUN,D1ERTD622E
JUN,PON2
JUN,ALDH18A1
JUN,PA2G4
JUN,ZFP672
JUN,RAD51
JUN,WDR4
JUN,SACM1L
JUN,POLR2B
JUN,WDHD1
JUN,CCNA2
JUN,TVP23B
JUN,CRK
JUN,PSAT1
JUN,MED16
JUN,NIF3L1
JUN,INTS13
JUN,CLN5
JUN,DENND2D
JUN,PACSIN2
JUN,PMPCA
JUN,DLST
JUN,BCAP29
JUN,CACFD1
JUN,NOP2
JUN,STX12
JUN,PPP6C
JUN,GMFB
JUN,USP37
JUN,CEP70
JUN,KLHL24
JUN,NARFL
JUN,USP4
JUN,UMPS
JUN,CASP1
JUN,GSR
JUN,TFRC
JUN,LAPTM4B
JUN,DNAJC5
JUN,RNF13
JUN,SP4
JUN,NUSAP1
JUN,NUP93
JUN,TSPAN14
JUN,XPC
JUN,THUMPD3
JUN,WARS
JUN,CCDC137
JUN,LYZ2
JUN,PWP1
JUN,EXOC3
JUN,XAB2
JUN,GSS
JUN,AFF4
JUN,GM2A
JUN,DUS1L
JUN,METAP1
JUN,YOD1
JUN,BC005561
JUN,PIP4K2A
JUN,GSTM5
JUN,TERF2IP
JUN,LEPROT
JUN,IFT140
JUN,CALU
JUN,TMEM97
JUN,NUDCD1
JUN,CMPK2
JUN,TAB1
JUN,RHOT1
JUN,CYTH4
JUN,NUDCD3
JUN,NDOR1
JUN,E2F6
JUN,ODC1
JUN,ACAA2
JUN,MOGS
JUN,SCARB1
JUN,TRMT6
JUN,PHETA2
JUN,CIPC
JUN,ELAC2
JUN,RARS
JUN,CDC45
JUN,PRPF4
JUN,BMI1
JUN,FUCA2
JUN,D230025D16RIK
JUN,ORC2
JUN,GARS
JUN,PQLC3
JUN,MORC3
JUN,CUL4A
JUN,MCM4
JUN,ELMO1
JUN,CLPX
JUN,SETD2
JUN,HARS2
JUN,HARS
JUN,L2HGDH
JUN,POLD1
JUN,SLC39A9
JUN,POLR1B
JUN,ELOVL1
JUN,MFN2
JUN,SRSF1
JUN,DDHD2
JUN,HLF
JUN,PRMT7
JUN,RAD21
JUN,NR2C1
JUN,HUS1
JUN,PSMD9
JUN,MIS18BP1
JUN,PDZK1IP1
JUN,APOE
JUN,CBFB
JUN,BTRC
JUN,RNF139
JUN,FPGS
JUN,NCEH1
JUN,TIFA
JUN,ZFP639
JUN,SMIM15
JUN,SEH1L
JUN,FAAP100
JUN,UROS
JUN,PPIL4
JUN,EIF2B1
JUN,SLC35A1
JUN,DEK
JUN,HIST1H2BC
JUN,SLC20A1
JUN,CNOT7
JUN,IPO9
JUN,ANAPC4
JUN,IDH3A
JUN,TAF1
JUN,IL15
JUN,IARS2
JUN,IARS
JUN,EFTUD2
JUN,HAGH
JUN,VAV1
JUN,LCP2
JUN,TMEM129
JUN,TACC3
JUN,DOCK2
JUN,PRIM2
JUN,MAN1A
JUN,PTDSS2
JUN,E2F4
JUN,APBB1
JUN,CASP3
JUN,ADK
JUN,CYTH3
JUN,PLAG1
JUN,GNAI3
JUN,9430015G10RIK
JUN,COPB1
JUN,ELP3
JUN,OASL2
JUN,FOS
JUN,EYA1
JUN,CYB5R3
JUN,MYNN
JUN,TCF19
JUN,DNAJC11
JUN,BATF2
JUN,XPR1
JUN,IKZF1
JUN,CPT2
JUN,CDC6
JUN,HERC4
JUN,H2-DMB1
JUN,STEAP3
JUN,BLZF1
JUN,UBA3
JUN,SDHAF2
JUN,ANXA6
JUN,RABGGTB
JUN,PTCD3
JUN,DDX58
JUN,FASTKD2
JUN,UROD
JUN,BID
JUN,NEK9
JUN,HNRNPLL
JUN,GANAB
JUN,CENPO
JUN,CD74
JUN,RFESD
JUN,ITFG1
JUN,GYG
JUN,CSGALNACT2
JUN,RPA2
JUN,ALAD
JUN,MFSD14B
JUN,ATAD2
JUN,SGO1
JUN,USP25
JUN,RGS19
JUN,ANXA1
JUN,CKS1B
JUN,MARCH5
JUN,COG6
JUN,COA5
JUN,OTUD6B
JUN,CTR9
JUN,DTL
JUN,FAM168B
JUN,VPS11
JUN,NELFB
JUN,GMCL1
JUN,GPKOW
JUN,NCLN
JUN,RANBP3
JUN,PRELID3B
JUN,LIMD2
JUN,IFI30
JUN,MED22
JUN,UBR7
JUN,CUL2
JUN,RNF115
JUN,ANXA4
JUN,MCM5
JUN,TMEM206
JUN,1700017B05RIK
JUN,CENPK
JUN,RCSD1
JUN,2610301B20RIK
JUN,HSPH1
JUN,RMND5B
JUN,METTL27
JUN,ST3GAL5
JUN,RGS2
JUN,XRCC5
JUN,NPTN
JUN,NFAT5
JUN,TRIB2
JUN,HMMR
JUN,TTF1
JUN,STX17
JUN,METTL8
JUN,EGR1
JUN,SLC43A3
JUN,VWA5A
JUN,HIST1H1C
JUN,COG7
JUN,F11R
JUN,PTDSS1
JUN,FBXO5
JUN,PPOX
JUN,EMILIN1
JUN,MCM2
JUN,MAPK1
JUN,EXT2
JUN,MAVS
JUN,AP1G2
JUN,PJA2
JUN,CAPN7
JUN,CD93
JUN,TCP11L2
JUN,PBX1
JUN,MFSD1
JUN,ST6GALNAC4
JUN,LRRC14
JUN,EIF4ENIF1
JUN,SLC6A6
JUN,TIPIN
JUN,STOM
JUN,SERPINB9
JUN,RNF141
JUN,PWP2
JUN,MARCH8
JUN,HDAC2
JUN,CDCA8
JUN,TPX2
JUN,UBA5
JUN,RFC5
JUN,LDAH
JUN,HEXA
JUN,BUB1
JUN,TANGO2
JUN,SPIRE1
JUN,PLK1
JUN,DRAM2
JUN,CEPT1
JUN,SELENOP
JUN,POLR3F
JUN,HEBP1
JUN,SPC24
JUN,ZFP322A
JUN,POLA2
JUN,CRNKL1
JUN,FKBP1A
JUN,ZFP24
JUN,SQLE
JUN,PPAT
JUN,USF3
JUN,NCAPG
JUN,ELP2
JUN,RNF4
JUN,ANGPT1
JUN,ARMT1
JUN,MCM10
JUN,PGM1
JUN,C1QTNF12
JUN,APEH
JUN,RPA1
JUN,CASP2
JUN,FECH
JUN,CYP20A1
JUN,GFM1
JUN,LPCAT1
JUN,PACS1
JUN,RNF213
JUN,MCM7
JUN,CDK19
JUN,FES
JUN,USP10
JUN,METAP1D
JUN,ZDHHC6
JUN,ENDOD1
JUN,TMX3
JUN,LIG1
JUN,TMEM186
JUN,RPRD1B
JUN,CSTF2
JUN,GYPC
JUN,POLE3
JUN,UBAC1
JUN,BUB3
JUN,ADAMTS10
JUN,TMEM109
JUN,HDAC9
JUN,ALDH9A1
JUN,FAM91A1
JUN,MTAP
JUN,LLGL1
JUN,MIS12
JUN,HNRNPAB
JUN,DPH6
JUN,AP1B1
JUN,ASF1B
JUN,IL21R
JUN,EYA2
JUN,TTLL12
JUN,LMO4
JUN,APLP2
JUN,GRN
JUN,ANKLE1
JUN,MAP4K2
JUN,PREP
JUN,DHFR
JUN,RAI14
JUN,ABL1
JUN,PSMF1
JUN,HMGB2
JUN,RNASEL
JUN,SATB1
JUN,MBTPS1
JUN,SLC41A3
JUN,RB1
JUN,TUBGCP3
JUN,ATP13A1
JUN,LRRC8C
JUN,CRBN
JUN,LZTR1
JUN,IL27RA
JUN,WDR73
JUN,SPTLC1
JUN,SPTBN1
JUN,RNF19A
JUN,WDR5
JUN,LAP3
JUN,TMEM177
JUN,ATG12
JUN,AP3S1
JUN,NPLOC4
JUN,WDR55
JUN,INPP5B
JUN,KLHL22
JUN,FAM45A
JUN,ZFP397
JUN,KDM6A
JUN,ZZZ3
JUN,PPIC
JUN,MEIS1
JUN,WLS
JUN,TMX1
JUN,CNP
JUN,PCYT2
JUN,MXD3
JUN,TOLLIP
JUN,ZFP930
JUN,ATP6AP2
JUN,ATG4B
JUN,C330018D20RIK
JUN,UBR1
JUN,FARSB
JUN,LYRM4
JUN,ERCC8
JUN,SLC19A1
JUN,CCNE1
JUN,PBK
JUN,PIGQ
JUN,MRPL37
JUN,TTF2
JUN,NDE1
JUN,PRKCH
JUN,SUPT7L
JUN,ZKSCAN3
JUN,ARMC8
JUN,PKM
JUN,JARID2
JUN,MTHFD1
JUN,RNF145
JUN,FTSJ3
JUN,NCAPD2
JUN,CHUK
JUN,TMEM168
JUN,TSC22D3
JUN,TMEM68
JUN,HPCAL1
JUN,BCLAF3
JUN,UBXN2B
JUN,ASNS
JUN,YBX3
JUN,GMNN
JUN,ASB8
JUN,SMC2
JUN,SEPT8
JUN,TYMS
JUN,JPT2
JUN,NGLY1
JUN,INKA1
JUN,KIF20B
JUN,UNC93B1
JUN,TRMT11
JUN,STT3B
JUN,ATP6V1A
JUN,AHR
JUN,STXBP4
JUN,GTF2E1
JUN,BUB1B
JUN,SASH3
JUN,FAR1
JUN,PDCL
JUN,GTF3C3
JUN,TLK1
JUN,ZFP143
JUN,NFXL1
JUN,JAK3
JUN,GFI1B
JUN,DDX1
JUN,ISYNA1
JUN,NSMAF
JUN,GEMIN5
JUN,CDK1
JUN,MAU2
JUN,ABCD3
JUN,PSEN2
JUN,SMAD2
JUN,PFKM
JUN,ZFP110
JUN,SLC29A1
JUN,PSMD6
JUN,HDAC7
JUN,ZFP871
JUN,PPM1H
JUN,ANKFY1
JUN,CORO1A
JUN,WDR6
JUN,YBX1
JUN,PNO1
JUN,ESR1
JUN,PTGS1
JUN,TMEM164
JUN,PADI4
JUN,TRIM59
JUN,FNTA
JUN,REXO4
JUN,CERS5
JUN,ABCB10
JUN,MSH6
JUN,CDC20
JUN,ZFP961
JUN,ID2
JUN,MYC
JUN,FADS1
JUN,DNM1L
JUN,SLC14A1
JUN,HSDL1
JUN,MIOS
JUN,NRF1
JUN,SSX2IP
JUN,MFGE8
JUN,PIK3C3
JUN,HEMGN
JUN,VILL
JUN,TAF12
JUN,PUS7
JUN,GATM
JUN,CDC7
JUN,UGCG
JUN,DECR1
JUN,TUBGCP5
JUN,CCNB2
JUN,ICA1
JUN,NT5DC1
JUN,PCLAF
JUN,GRINA
JUN,SERPINB6B
JUN,MEMO1
JUN,CTSO
JUN,NIT1
JUN,NUP88
JUN,SERPINB1A
JUN,H1F0
JUN,BAG2
JUN,TMEM64
JUN,CHAMP1
JUN,IRF8
JUN,MGST3
JUN,NUDT19
JUN,INTS8
JUN,ARHGAP4
JUN,NASP
JUN,SLC16A1
JUN,ENPP4
JUN,MARCH6
JUN,CNIH1
JUN,RUNX2
JUN,PEAR1
JUN,GOLT1B
JUN,RCOR1
JUN,CPQ
JUN,SNAPC3
JUN,CAD
JUN,CENPF
JUN,ATP11C
JUN,INPP1
JUN,MCM3
JUN,KIF22
JUN,SNRPB
JUN,MAPK9
JUN,ATP6AP1
JUN,SPPL2B
JUN,TMEM263
JUN,CCNG1
JUN,COQ8A
JUN,ATP1B2
JUN,CSRP3
JUN,GLIPR2
JUN,VPS35
JUN,TXNRD2
JUN,RAB31
JUN,ORC6
JUN,VHL
JUN,CKAP5
JUN,GPR171
JUN,FTSJ1
JUN,NARF
JUN,UTP4
JUN,TOP2A
JUN,SLA2
JUN,NAGA
JUN,CTPS
JUN,PRKAR2B
JUN,MNS1
JUN,NUP85
JUN,TENT5A
JUN,NUDT4
JUN,NR3C2
JUN,SELENBP1
JUN,GPR180
JUN,IFI44
JUN,RPP40
JUN,ABCG2
JUN,RORC
JUN,DCAF4
JUN,TWSG1
JUN,XRCC3
JUN,BTK
JUN,PHACTR2
JUN,MTO1
JUN,ST8SIA4
JUN,CSAD
JUN,ARHGAP15
JUN,POGLUT1
JUN,TSHZ3
JUN,MCM6
JUN,LPIN2
JUN,THRB
JUN,RPAP1
JUN,EBF1
JUN,PLBD2
JUN,SLC25A46
JUN,NOTCH1
JUN,CAMK1
JUN,SOX6
JUN,SNAP23
JUN,TSPAN3
JUN,TYK2
JUN,4833439L19RIK
JUN,CKAP2
JUN,SLC44A2
JUN,GOLM1
JUN,TNFRSF13B
JUN,EPAS1
JUN,PLCG2
JUN,NET1
JUN,TAPT1
JUN,SCARF1
JUN,HELLS
JUN,ANKRD27
JUN,PSTPIP1
JUN,RAB37
JUN,KIDINS220
JUN,ANK
JUN,ZBTB20
JUN,PLCB2
JUN,CARHSP1
JUN,MYO1G
JUN,PLA2G12A
JUN,PPARGC1A
JUN,HCFC1
JUN,GCLC
JUN,DIS3L2
JUN,GFI1
JUN,ICE1
JUN,ZMYM3
JUN,PRDM16
JUN,TMEM56
JUN,AK3
JUN,SP100
JUN,PRIM1
JUN,CPOX
JUN,KNSTRN
JUN,SPRYD4
JUN,ZFP275
JUN,DYNLT3
JUN,CPT1A
JUN,TK1
JUN,SLC25A21
JUN,RNASE6
JUN,MYCN
JUN,MTFR1
JUN,ALDH1A1
JUN,SQOR
JUN,SGPP1
JUN,SPC25
JUN,NSDHL
JUN,STAP1
JUN,PCP4L1
JUN,CCNB1
JUN,EPDR1
JUN,KRT18
JUN,TMEM185A
JUN,PML
JUN,TBC1D2B
JUN,ITGA6
JUN,IRF6
JUN,TM7SF3
JUN,PHF10
JUN,TFR2
JUN,SLC11A2
JUN,PLIN2
JUN,H2-OB
JUN,FOXO1
JUN,CD84
JUN,UBE2C
JUN,TSPAN33
JUN,AQP1
JUN,SPNS2
JUN,PRDM5
JUN,EPSTI1
JUN,DCTD
JUN,ATP2A3
JUN,ALKBH8
JUN,PIK3IP1
JUN,MFNG
JUN,NFATC2
JUN,ST3GAL6
JUN,GIMAP5
JUN,CTTN
JUN,RRM2
JUN,CD48
JUN,RUNX1T1
JUN,KLHL23
JUN,CITED4
JUN,AAR2
JUN,TMEM176B
JUN,TMEM176A
JUN,MAN2A2
JUN,EIF1AD
JUN,RASAL3
JUN,GYPA
JUN,NDC1
JUN,MECOM
JUN,CERS4
JUN,CBX7
JUN,2210016F16RIK
JUN,RDH11
JUN,PRPS1
JUN,CCNE2
JUN,ARHGEF18
JUN,ITIH5
JUN,ARHGEF6
JUN,SEPT6
JUN,PLXNC1
JUN,ZFP592
JUN,CD9
JUN,CD34
JUN,EMB
JUN,SAMD14
JUN,GPSM2
JUN,FLOT2
JUN,ZFP36
JUN,PPP2R1B
JUN,PGLYRP2
JUN,GDF3
KDM6A,SUPT7L
KDM6A,TIMM29
KDM6A,CHORDC1
KDM6A,DUS1L
KDM6A,REXO4
KDM6A,ZDHHC6
KDM6A,DCP1A
KDM6A,CNOT10
KDM6A,EIF1AD
KDM6A,GALK2
KDM6A,NUF2
KDM6A,WDR36
KDM6A,UBA5
KDM6A,PSMF1
KDM6A,CUL4A
KDM6A,DHX33
KDM6A,GTF3C3
KDM6A,WARS
KDM6A,NUDCD3
KDM6A,CHAMP1
KDM6A,SNRNP200
KDM6A,AAR2
KDM6A,POLR1B
KDM6A,NIF3L1
KDM6A,PIGQ
KDM6A,FEM1B
KDM6A,HUS1
KDM6A,DDX1
KDM6A,PFKM
KDM6A,TMEM68
KDM6A,UNK
KDM6A,NELFB
KDM6A,CDCA3
KDM6A,9430015G10RIK
KDM6A,NAA35
KDM6A,BTRC
KDM6A,NPLOC4
KDM6A,NCLN
KDM6A,USP8
KDM6A,ELP2
KDM6A,XRCC5
KDM6A,NUDCD1
KDM6A,POLE3
KDM6A,UBE2G2
KDM6A,CDCA5
KDM6A,TUBGCP2
KDM6A,NARFL
KDM6A,STK25
KDM6A,GSKIP
KDM6A,COPS8
KDM6A,PPP6C
KDM6A,RMND5B
KDM6A,NEK9
KDM6A,BUB3
KDM6A,FASTKD2
KDM6A,NDC1
KDM6A,CDC45
KDM6A,TMEM186
KDM6A,MTREX
KDM6A,XAB2
KDM6A,NUP155
KDM6A,RANGAP1
KDM6A,SLC35A1
KDM6A,TMEM206
KDM6A,EIF2B1
KDM6A,CHMP7
KDM6A,GMFB
KDM6A,COA5
KDM6A,NDUFV1
KDM6A,MFN2
KDM6A,SRSF1
KDM6A,TBCD
KDM6A,ABI1
KDM6A,SPPL2A
KDM6A,MGST3
KDM6A,FEM1A
KDM6A,THUMPD3
KDM6A,PHB2
KDM6A,CLPX
KDM6A,METTL8
KDM6A,NFXL1
KDM6A,IFRD2
KDM6A,PA2G4
KDM6A,WDR5
KDM6A,TMEM129
KDM6A,TACC3
KDM6A,SPPL2B
KDM6A,TIMM50
KDM6A,PLAA
KDM6A,EXOC3
KDM6A,ZFP672
KDM6A,HSPH1
KDM6A,BUB1B
KDM6A,PSMD9
KDM6A,4833439L19RIK
KDM6A,PPIL4
KDM6A,SESN1
KDM6A,RRM1
KDM6A,SNRPB
KDM6A,PCYT1A
KDM6A,USP37
KDM6A,ANAPC2
KDM6A,SNAPC3
KDM6A,NDEL1
KDM6A,MARS
KDM6A,MIS18BP1
KDM6A,WDR45B
KDM6A,AP5M1
KDM6A,ITSN1
KDM6A,CDCA8
KDM6A,CAST
KDM6A,CRNKL1
KDM6A,ZFP143
KDM6A,RAD51
KDM6A,NOP2
KDM6A,LIG1
KDM6A,RPRD1B
KDM6A,PIK3C3
KDM6A,ZFP110
KDM6A,ODC1
KDM6A,COG7
KDM6A,PRIM1
KDM6A,ATAD2
KDM6A,COG6
KDM6A,CDK19
KDM6A,RHOT1
KDM6A,ENPP4
KDM6A,DCAF13
KDM6A,MAU2
KDM6A,IPO9
KDM6A,CHMP3
KDM6A,AHCYL1
KDM6A,MYNN
KDM6A,KAT7
KDM6A,GPKOW
KDM6A,RPP40
KDM6A,CLPTM1L
KDM6A,PRPF4
KDM6A,TMUB2
KDM6A,COPG1
KDM6A,AHCTF1
KDM6A,SLC39A9
KDM6A,RFESD
KDM6A,GMCL1
KDM6A,XPC
KDM6A,WDR4
KDM6A,TARS
KDM6A,CUL2
KDM6A,DPP8
KDM6A,ESYT2
KDM6A,VPS41
KDM6A,JARID2
KDM6A,FKBP1A
KDM6A,WDR75
KDM6A,LONP1
KDM6A,NOLC1
KDM6A,PPOX
KDM6A,RFC4
KDM6A,GSS
KDM6A,ZFP24
KDM6A,ABL1
KDM6A,BAP1
KDM6A,FTSJ3
KDM6A,SACM1L
KDM6A,ZFP62
KDM6A,ABCB8
KDM6A,TBL3
KDM6A,AURKA
KDM6A,SEC23IP
KDM6A,ERLIN2
KDM6A,CLCN4
KDM6A,LLGL1
KDM6A,RABIF
KDM6A,NFAT5
KDM6A,NADK
KDM6A,PRDM4
KDM6A,NUP88
KDM6A,ZFP655
KDM6A,SGTA
KDM6A,PBK
KDM6A,DLST
KDM6A,ATG4B
KDM6A,UBXN2B
KDM6A,ALKBH8
KDM6A,STX12
KDM6A,RAD21
KDM6A,CALU
KDM6A,ATG16L1
KDM6A,MSH6
KDM6A,KLHL24
KDM6A,HERC4
KDM6A,ABCF3
KDM6A,STXBP4
KDM6A,SPC25
KDM6A,B230219D22RIK
KDM6A,VPS26C
KDM6A,ADO
KDM6A,VPS33B
KDM6A,SDHAF2
KDM6A,PRKAB1
KDM6A,OTUD6B
KDM6A,GTF2E1
KDM6A,PDCL
KDM6A,FIGNL1
KDM6A,CHP1
KDM6A,CAPN7
KDM6A,TMEM168
KDM6A,LZTR1
KDM6A,VKORC1L1
KDM6A,MORC3
KDM6A,HIST1H1C
KDM6A,SGO1
KDM6A,MCM3
KDM6A,DCAF11
KDM6A,MIEF1
KDM6A,FAM76B
KDM6A,INTS13
KDM6A,GARS
KDM6A,DIS3L2
KDM6A,RAD51AP1
KDM6A,TFG
KDM6A,UROS
KDM6A,EXOC2
KDM6A,ATG12
KDM6A,AP3S1
KDM6A,DTL
KDM6A,CENPO
KDM6A,ZFP451
KDM6A,FTSJ1
KDM6A,TBC1D15
KDM6A,FOXRED1
KDM6A,RANBP3
KDM6A,TAF12
KDM6A,RPA2
KDM6A,BYSL
KDM6A,KPNA3
KDM6A,SPTLC1
KDM6A,POLR3F
KDM6A,PAFAH1B2
KDM6A,ILVBL
KDM6A,HIST1H2BC
KDM6A,NUBP2
KDM6A,TRIM30A
KDM6A,POLR2B
KDM6A,MAD2L1
KDM6A,COPB2
KDM6A,VAMP3
KDM6A,STXBP3
KDM6A,AFG3L2
KDM6A,PJA2
KDM6A,LYRM4
KDM6A,TOX4
KDM6A,MARCH5
KDM6A,RDH11
KDM6A,PITPNB
KDM6A,TIPIN
KDM6A,PRMT7
KDM6A,NFE2L2
KDM6A,UBR1
KDM6A,FBXW5
KDM6A,FAM136A
KDM6A,NUP107
KDM6A,SLC25A38
KDM6A,JPT2
KDM6A,NIT1
KDM6A,TRMT6
KDM6A,NEDD1
KDM6A,PRELID3B
KDM6A,LEPROT
KDM6A,E2F4
KDM6A,ANXA5
KDM6A,UAP1
KDM6A,PLAG1
KDM6A,TMX1
KDM6A,MTFR1
KDM6A,PNO1
KDM6A,CASP2
KDM6A,TFRC
KDM6A,RNF139
KDM6A,COLGALT1
KDM6A,FGFR1OP
KDM6A,DNPEP
KDM6A,HDAC2
KDM6A,ATP11C
KDM6A,NDOR1
KDM6A,ACAA2
KDM6A,ZFP639
