Gene1	Gene2	EdgeWeight
SMARCC1	TFDP1	0.0014297259040176866
PLAGL1	NFKBIB	0.0014297057641670108
BCL11A	SNAPC4	0.001429641037248075
NFIB	PRDM14	0.0014294988941401243
WDR5	WWTR1	0.0014294820139184596
NR3C1	ZNF30	0.0014294353313744068
DDX54	MLLT6	0.0014294097200036047
HIF3A	UHRF1	0.001429406926035881
SPIB	TLR4	0.0014293984277173875
STAT3	CENPK	0.0014293818967416885
PRDM14	ETV1	0.001429364550858736
POLR2K	SH3RF1	0.0014293431304395199
SRSF3	HAND2	0.0014293340500444176
RBM14	NHLH2	0.001429322175681591
TFAP2A	EZH2	0.0014293200802057981
CENPK	KAT6A	0.001429202267900109
SRSF3	LMO3	0.0014291777042672038
SRC	TLE2	0.001429105526767671
POLR1C	DEK	0.0014290759572759268
PURA	CCND1	0.0014290432445704935
SPIB	SRSF2	0.0014290106482803822
TRAF6	CDCA7L	0.0014289731625467539
POLR1C	DYNC1I1	0.001428958959877491
BMP4	ANKRD1	0.001428936026059091
SNAI2	MIF	0.0014289265964180233
SETBP1	ZFYVE16	0.0014289150713011622
TCEA1	NR0B1	0.0014289129758253696
BMP4	MAFF	0.0014288673410192132
SIX6	SNAPC4	0.001428829156793654
NRIP1	KIF15	0.0014288175152614713
PDGFA	RIPPLY1	0.0014288135571405294
GATA6	HIF3A	0.001428744988515973
REL	ELL2	0.0014287378871813414
TRIM25	HOPX	0.0014287169324234128
CXXC1	HOXB3	0.0014286066871136427
SOX7	CCND1	0.001428599702194333
ENO1	GTF3C4	0.0014285978395491838
POLR2K	THY1	0.0014285956276580694
CTNNB1	NCOA6	0.0014285399811342359
TBX20	PLK1	0.0014283661730587482
E2F3	PSIP1	0.0014283278724178672
ZNF398	NDC80	0.0014283236814662814
LMO3	CCNA2	0.0014282880583778026
TEAD4	POLR1B	0.001428278163075447
TRIM22	CIITA	0.0014282718766480686
EGR1	MEIS1	0.0014282650081440804
ZFHX3	DUSP10	0.0014282506890594961
ETS1	DEK	0.001428174669854343
CREB3L4	MCM3	0.0014281552284955976
SETBP1	EXO1	0.0014281056355684993
SP100	LGR5	0.0014280910836532712
AFF4	ERCC6L	0.0014280191389843822
KHSRP	ROR2	0.0014279335737228394
ATRX	NRIP1	0.0014278008602559564
PITX2	LUM	0.0014277573209255936
PRDM14	EEF1A1	0.0014277021400630474
DACH1	TCEA1	0.0014276469592005017
SNRPB	HOPX	0.0014276410220190885
EGF	SRC	0.001427639392204583
NFIB	TNC	0.0014275913126766682
PER3	FN1	0.001427575945854187
ZKSCAN1	NKX3-1	0.0014275452122092247
VHL	KIF15	0.0014275427674874663
CXXC1	PELI2	0.0014275257708504794
SMG6	XRN1	0.0014275051653385162
ENO1	NFIA	0.0014274836285039785
SOX4	KDM6A	0.0014274405548349025
CBFA2T2	TLE2	0.001427417271770537
MCM5	ITGA6	0.0014274027198553085
HDAC9	DACH1	0.0014273851411417127
UHRF1	ASB9	0.0014273710548877714
GATA2	ABLIM1	0.001427280716598034
UPF1	GPC3	0.001427259994670749
TRIM22	DUSP4	0.001427226117812097
NHLH2	CXXC1	0.0014271202962845564
NRIP1	NUAK1	0.0014271177351474762
TCF19	POLR1A	0.0014271105173975231
TLE1	RFC3	0.00142710714135319
FOXH1	GINS2	0.0014270439278334381
NFIC	POU2AF1	0.0014270407846197484
TLR4	TGFB1I1	0.0014270144747570155
POLR2A	SOX7	0.001426918664947152
FLI1	U2AF1	0.0014269148232415318
ILF2	CDH11	0.001426895847544074
ENO1	SOX3	0.001426741247996688
TWIST1	HNRNPAB	0.0014267357764765618
GATA6	DNAJC2	0.0014266577782109382
NCOA6	TAF1L	0.0014266452053561807
PA2G4	GSC	0.001426632283255458
ANKRD1	ERBB4	0.0014265116769820454
PLAGL1	NDC80	0.0014265083009377124
MIF	ELL2	0.001426486298441887
SUPT16H	ASB9	0.001426475471816957
GTF2H2	RNPS1	0.0014264167984947562
ZNF471	ILF3	0.0014263904886320233
GSC	PER3	0.0014263668563216927
POU2F2	SETBP1	0.001426332164555788
ETV3	TRIP6	0.0014262513723224401
SNRPD1	GTF2H2	0.0014262490440160036
TBX3	SUPT16H	0.0014261496253311634
PA2G4	BCL11B	0.001426131697371602
ARNT2	DNMT3B	0.0014260906027629974
XRCC5	ACTC1	0.0014260886237025259
TLE2	EHMT2	0.0014260541647672653
PARN	MYBL2	0.001426053233444691
UPF2	TJP2	0.0014260499738156796
TLE1	NOL11	0.00142599584069103
PDGFA	BRWD1	0.001425937283784151
SOX13	TRAF6	0.0014258594019338489
FUS	ITGA6	0.0014258228475227954
RAX2	KDM6A	0.0014257596340030432
POLR2D	RUNX1	0.0014257230795919895
FOXD3	SF1	0.001425691763870418
NR0B1	SNRPB	0.0014256167924031615
ZEB2	ZEB1	0.0014256099238991735
SOX17	FOXK1	0.0014255712740123274
ESRRG	CYP26A1	0.0014255446149036286
MYCN	ELL2	0.0014254898997023704
ASB4	YPEL5	0.001425469177775085
NANOG	UBTF	0.0014254385605454445
NONO	SNAPC4	0.0014254262205213306
TRIM22	SOX3	0.0014254089910537007
MEF2D	PPARGC1B	0.0014254063135012984
E2F4	MCM6	0.0014254035195335744
NFATC3	TPD52	0.0014253919944167135
ETV1	EZH2	0.001425371621735394
SRSF3	PHC1	0.001425276044756174
POLR2D	EHMT2	0.0014252675464376807
TFE3	HIST1H1B	0.0014252027031034233
POLR1A	PDGFRA	0.0014251956017687915
GATA3	SMARCC1	0.0014251741813495755
SNAI2	HAND2	0.0014249925734475255
ZFP42	POLR2F	0.0014249766245484352
FOXH1	ITGA6	0.0014249403029680252
CEBPZ	HOXB4	0.0014248780207708476
PDCD11	ISL1	0.0014248691732063892
NONO	POLR1B	0.001424866379238665
IFI16	TGFBR3	0.0014248406514525414
SPIB	SKIL	0.0014246327336877587
ISL1	RALB	0.0014246252831071615
STAT2	APC	0.001424588612280786
HOXB7	PDGFRA	0.0014245373895391822
TGFB1	CCNE2	0.0014245338970795276
ZKSCAN1	RALB	0.0014245196944102645
PAWR	ESCO2	0.0014245131751522422
HAND1	RAD51AP1	0.0014244936173781753
ZEB2	YPEL5	0.001424489077180624
FOXK1	XRN1	0.0014244342455640435
ETV3	CDK6	0.0014244049089029431
ISL1	SAP18	0.0014243635814636946
MEIS1	TRIP6	0.0014243579935282467
FOXF1	POLR2A	0.0014243522891774776
TRIM28	UTP15	0.0014243304030969741
FXR1	NFATC1	0.001424319110810757
TCEA1	POLB	0.0014242571778595448
CUX1	KAT6A	0.001424161484465003
MLLT3	SOX4	0.001424120389856398
SATB2	CER1	0.0014240980381146073
CNTRL	MITF	0.0014240661403164268
TRIP11	FBXO5	0.0014239902375265956
NPM1	PATZ1	0.0014239080483093858
EZH2	NONO	0.0014238898875191806
MCM5	DLGAP5	0.001423872890882194
SSB	GATA4	0.0014238387811928988
MEIS2	NDC80	0.0014238266739994287
FXR1	RFXANK	0.0014237145660445096
NFIC	CEBPZ	0.001423712121322751
ZNF471	HESX1	0.0014235652051866055
MCM4	RPP40	0.0014235058333724735
GRHL1	ISL1	0.0014234727714210749
CIITA	DSCC1	0.0014234259724617007
TAF1L	COL1A2	0.0014234120026230812
TCEA1	ARFGAP3	0.0014233810361474752
TMF1	ZEB2	0.001423330744728446
TCF7L1	TPD52	0.0014233289984986186
ZNF587	CTNNB1	0.0014233209658414125
TRIP13	BNIP3	0.0014233087422326207
RAX2	APBB2	0.0014232778921723366
HOXB4	TBX20	0.0014232706744223833
DAXX	RNF14	0.0014232528628781438
RBM14	MEPE	0.0014231723034754395
MYBL2	TCEA1	0.0014231576351448894
STAT3	RAD51AP1	0.001423151115886867
ILF3	SH3RF1	0.0014230803353711965
SOX13	ZNF764	0.001423034816980362
POLR2I	UPF2	0.0014230117667466402
TAF1L	MSX1	0.0014230028027668595
POLR1A	SALL2	0.0014230012893676758
MED14	PGR	0.0014229945372790098
XRCC5	PDCD4	0.001422956702299416
KLF6	SMARCC1	0.0014229343505576253
PPARA	BCLAF1	0.0014229229418560865
ZFPM2	CNTRL	0.0014229122316464784
MED14	HMGA1	0.0014228965155780315
ZNF202	NFKBIB	0.0014228916261345148
TBX3	EWSR1	0.001422824221663177
RNF14	FOXK1	0.0014228001236915588
CBFA2T2	NFIA	0.0014227991923689842
SP100	STK3	0.0014227514620870352
HAND1	NFATC1	0.0014226677594706414
SNAI1	DPF2	0.0014226628700271249
HESX1	LIN28A	0.0014226572820916774
NFKBIB	RUVBL2	0.0014226504135876894
MAML3	NFATC3	0.0014226407511159778
PSMD9	DDX54	0.0014226173516362903
RUNX1	BTG2	0.001422603614628315
PLAGL1	ZKSCAN1	0.001422594883479178
SRSF3	CHEK2	0.00142253574449569
BTG2	FOXH1	0.0014224633341655135
SOX4	DAXX	0.0014224619371816516
SOX17	SNAPC3	0.0014224338810890913
SOX17	GLMN	0.001422413275577128
RBFOX2	SPP1	0.0014223490143194795
AFF4	SLA2	0.0014223373727872968
HDAC9	WDR12	0.001422288594767451
BMPR1A	CHEK2	0.0014222788158804178
NFE2L3	KLHL12	0.0014221705496311188
SMARCD1	UTP15	0.0014221237506717446
SOX17	FUS	0.001422099769115448
NFATC3	TRIM22	0.0014220945304259658
ARID3A	ESRRG	0.0014220597222447395
HAND2	E2F7	0.0014220534358173607
DNAJC2	SLA2	0.001422052038833499
E2F7	PLK2	0.0014220515731722114
TCF4	FBXO5	0.0014219996519386768
MITF	WDR5	0.0014219970908015964
TWIST1	NCAM1	0.001421940396539867
ELAVL2	SRSF2	0.001421889173798263
SNAI2	MAML3	0.0014218698488548398
SNAPC3	ELMO1	0.0014218357391655445
ZFPM2	HOXB4	0.0014217846328392625
TLE3	KIF15	0.0014217585558071733
CEBPZ	MED16	0.0014217245625331998
PLAGL1	APOBEC3C	0.0014217045390978456
POLR1A	ANKRD1	0.001421702210791409
NANOG	VHL	0.0014216877752915025
TRAF6	NEDD9	0.0014216835843399167
SNAPC3	CCNB2	0.001421637018211186
KLF5	LIN28A	0.0014216273557394745
ESPL1	GTF3C4	0.0014216256095096471
NRIP1	POLR2K	0.001421603374183178
FOXH1	POLR2G	0.0014216003473848104
FXR1	GATA6	0.0014215672854334116
KAT6A	FOXD3	0.0014215545961633325
SMG6	SIRT1	0.0014215429546311498
NFIB	SNRPB	0.0014214833499863744
PDCD11	TRIM33	0.001421474851667881
SMAD6	PAWR	0.0014214657712727785
ALYREF	TADA1	0.0014214618131518366
GATA6	EWSR1	0.0014213999966159465
RORB	ZNF764	0.0014213997637853026
PURA	E2F3	0.0014213817194104195
KLF5	HMGA1	0.001421297318302095
POU2F2	RBPJ	0.0014212490059435368
SIRT1	DDX54	0.0014212299138307571
ZNF764	GPC3	0.001421226654201746
DACH1	SIRT1	0.001421181601472199
SIRT1	UNC5D	0.0014211307279765606
REL	E2F7	0.0014211226953193545
CTBP1	RIOK1	0.0014211088418960571
YBX1	JUND	0.0014210514491423965
NFATC3	FBXO5	0.0014209578512236474
LMX1B	TP53	0.0014209520304575562
ARNT2	CSDE1	0.0014209075598046186
SNRPB	BMP2	0.0014208325883373618
MAFG	HLA-DRB1	0.0014207916101440787
MCM7	RFXANK	0.0014207829954102635
HLX	MCCC1	0.0014207414351403713
POLR2F	WDR12	0.0014207155909389255
TFAP2A	CDCA8	0.0014207018539309502
ISL1	LGR5	0.0014206538908183575
ILF3	MIA3	0.0014206396881490946
CENPK	SIRT1	0.0014206191990524528
SOS2	ASB9	0.0014205957995727658
GRHL1	KIF23	0.0014205939369276164
LDB2	NDC80	0.0014205658808350565
PITX2	POLR2G	0.0014205439947545528
TRIP11	GATA6	0.0014205265324562788
HOXB7	PLAU	0.0014204493490979073
MSX1	MEF2D	0.0014203398022800686
BMPR1A	FUBP1	0.001420330023393035
CRABP2	POLR1A	0.0014203009195625784
TFDP1	KHDRBS2	0.0014202436432242393
NR0B1	APC	0.0014202210586518051
MAML3	NR0B1	0.001420196029357612
AR	E2F4	0.001420173910446465
PRDM1	PURA	0.0014201547019183636
SAP18	CDCA7L	0.0014201004523783922
STAT3	EPCAM	0.0014200303703546526
TLE1	RARG	0.0014200039440765975
E2F3	MAML3	0.001419979496859014
CHAF1A	PSMD9	0.001419976120814681
SUPT7L	XRN1	0.001419929671101272
CHAF1A	STK3	0.001419896143488586
RAX2	MAPK10	0.0014198574936017394
FOXH1	LRR1	0.0014198159333318472
HIST1H1B	NFYB	0.0014198125572875142
PGR	TRIM25	0.0014197533018887045
POU2AF1	VIM	0.001419723266735673
PTMA	POLR2D	0.0014197186101228
RUVBL2	HNRNPK	0.0014196898555383086
BTG2	WWTR1	0.001419677282683551
RBFOX2	HOXB7	0.0014196467818692329
SOX4	STK3	0.0014196094125509262
POU2F1	AES	0.0014196044066920874
ZKSCAN1	NUP35	0.0014195991680026054
POLR2H	NUP54	0.0014195811236277225
SNAPC4	BNIP3	0.0014195371186360715
SMAD2	CDC7	0.0014195009134709835
BHLHE40	MEF2D	0.0014194798422977328
ASXL1	IL6ST	0.0014194778632372618
TRIP13	APBB1	0.0014194470131769776
SRSF3	NFIC	0.0014194338582456114
ASB4	CDH11	0.001419404405169189
FXR1	TBX20	0.001419388456270099
NRIP1	KLF6	0.0014193534152582288
CIITA	SMG6	0.0014191934606060386
SLA2	ITGA5	0.0014191679656505587
MAFG	TLE2	0.0014191051013767721
CEBPZ	SMARCD3	0.0014190759975463152
HAND1	TEAD4	0.0014190739020705225
TCF7L1	NFKBIA	0.0014189977664500475
PPARA	ITGA5	0.0014189566718414426
MCM3	ERCC6L	0.0014189457288011909
POLR2A	FOXF1	0.0014189033536240456
IFI16	MAPK10	0.001418900559656322
SRSF10	RALB	0.0014188914792612195
BMP2	S1PR3	0.0014188861241564155
NR2C1	POU2F2	0.00141887238714844
ATRX	RSPO3	0.001418820582330227
AR	LMO2	0.0014187635388225315
E2F3	HOPX	0.001418760046362877
MCM4	TCEA1	0.0014186920598149302
MEIS2	ASB9	0.0014186508487910032
POLR2H	ZEB2	0.0014186055632308125
ENO1	BCL11B	0.0014185808831825852
FOXD3	PPARA	0.001418555271811783
ISL1	E2F3	0.0014184764586389065
CCND1	TDP2	0.001418410218320787
SOX5	ZBTB38	0.001418393338099122
FOXD3	POLR2G	0.001418370520696044
HOPX	NRIP1	0.0014183394378051162
SMG6	BUB1B	0.001418338855728507
NR0B1	LRR1	0.0014183336170390248
TGFB1	SH3RF1	0.0014183277962729337
NANOG	RAX2	0.0014182919403538108
HOXB4	HCFC1	0.0014182713348418474
CIITA	MLLT3	0.0014182538725435734
GRHL1	SMARCD3	0.0014182268641889095
TLE1	POU2F1	0.001418219180777669
HCFC1	CREB3L2	0.0014182081213220956
GRHL1	PER3	0.0014181984588503838
UHRF1	SNAI2	0.0014181272126734257
BTG2	ZNF219	0.001418093335814774
HOXB4	DYNC1I1	0.0014180921716615558
BHLHE40	ASB4	0.0014180699363350868
ID1	TGFBR3	0.0014180658617988227
FUS	KLF6	0.0014180045109242199
ZNF219	WDHD1	0.0014178476994857194
RUVBL1	ETV4	0.0014178284909576178
BCL11A	DNMT3A	0.0014177978737279773
REL	PRIM1	0.0014177815755829215
ARID3A	SUPT7L	0.0014177780831232667
TRIM22	TTK	0.001417700434103608
PARN	ITGA6	0.0014176873955875635
GATA4	TNC	0.0014176710974425075
TAF1L	OTX2	0.0014176376862451436
CXXC1	RRAS2	0.001417620456777513
LMX1B	NFKBIB	0.0014176189433783293
OTX2	TCF7L1	0.0014175939140841365
PAWR	ASXL1	0.0014175828546285631
SMARCD3	SSB	0.0014175015967339275
ZNF202	SOX2	0.0014174688840284946
ZNF471	POU2F2	0.001417448977008462
SMAD2	MAGI3	0.0014174151001498105
FOXD3	KDM6A	0.0014174104435369372
EZH2	CREB3L2	0.001417366904206574
CXXC1	SNAPC3	0.0014173459494486453
HNRNPK	CHEK2	0.0014172967057675125
PLAGL1	HAND2	0.001417284132912755
PITX2	SOX13	0.001417277380824089
NR3C1	CITED2	0.0014172708615660667
POLR2F	PURA	0.0014172623632475734
NPM1	MAFG	0.001417190651409328
ETV1	PSMD9	0.001417064806446433
SPIB	TWIST1	0.0014170646900311112
ZNF398	TRIM33	0.0014170048525556922
NRIP1	DAXX	0.0014169831993058324
MYCN	FOXH1	0.0014169669011607766
SOX5	POLR2A	0.0014169615460559724
CRABP2	ZNF219	0.0014169279020279644
TMF1	NFATC3	0.0014169199857860804
ILF2	WWTR1	0.0014168511843308804
TLE1	UTP18	0.0014168465277180073
NKX3-1	DNA2	0.0014168258057907224
E2F3	LGR5	0.0014168136985972526
TEAD4	NDC80	0.0014167616609483955
NHLH2	WDR12	0.0014167017070576546
ASXL1	TFB2M	0.0014166785404086113
TFE3	GATAD2A	0.0014166485052555802
BCLAF1	TBX20	0.0014165750471875072
SOX4	HLA-DRB1	0.0014164595631882546
RORB	POLR2D	0.0014164282474666836
RAD51	TWIST1	0.0014164097374305131
POLR2K	SOX13	0.0014163876185193658
ETV4	E2F7	0.0014163611922413109
TRIP11	BMP2	0.0014163355808705091
SRC	ZFP42	0.0014163271989673376
KHDRBS2	NUP54	0.001416306011378765
SMG6	SOX5	0.0014163042651489375
SNAPC4	GATA2	0.001416271785274148
HOXB3	JUND	0.0014162635197862985
RBFOX2	LDB2	0.0014162389561533928
NR3C1	MBIP	0.0014162302250042558
SRSF1	FOXH1	0.0014161317376419902
MED16	RNF19A	0.0014160755090415476
STAT2	FZD5	0.0014160569990053773
SRSF3	RUNX1	0.0014160288264974954
SATB1	DPF2	0.0014160179998725653
OTX2	CNBP	0.001416000653989613
UPF1	TPD52	0.0014158211415633561
POU5F1	KDR	0.0014157508267089725
BTG2	JUND	0.0014157218392938375
EWSR1	RAD51	0.001415704027749598
ARID4B	UBTF	0.0014156792312860489
POU2F2	CITED2	0.0014156325487419965
TGFB1I1	PRDM1	0.0014155850512906911
ZNF398	TGFB1	0.0014155550161376595
ASXL1	BNIP3	0.001415461883880198
WDR5	ZNF219	0.0014154143864288926
NFIA	TEX10	0.0014154140371829273
MYCN	WWTR1	0.0014153080992400644
SMAD5	TTK	0.0014152489602565765
XRCC6	GCA	0.001415208913385868
NFATC3	MDM4	0.001415196806192398
SATB1	SNAPC3	0.0014151432551443575
AFF4	SUPT16H	0.0014151359209790824
NFKBIA	GATAD2A	0.0014150949427857995
BTG2	SOX13	0.0014150923816487193
ESRRG	GATA6	0.0014150807401165366
PAWR	FLI1	0.0014150538481771946
MEIS2	FST	0.001415047561749816
FOXD3	PGR	0.0014150249771773815
ENO1	GATA4	0.0014150000642985106
BMP2	TDP2	0.0014149361522868276
BRWD1	HAND2	0.0014149245107546447
POLR3E	POLR2A	0.0014149080961942673
CNTRL	KHDRBS2	0.0014148922637104988
SOX13	UBTF	0.001414882717654109
AFF4	NCAM1	0.0014147930778563025
KHSRP	SIRT1	0.0014147633919492366
CRABP2	ATRX	0.0014147410402074454
PSIP1	CCNB2	0.0014147402253001928
RARG	CIITA	0.0014147207839414475
FOXH1	RMI1	0.0014147065812721848
WDR5	IL6ST	0.001414699712768197
BRWD1	SOX5	0.0014146873727440836
NRIP1	CER1	0.0014146509347483516
CREB3L2	MRPL1	0.001414576661773026
PPARA	RAD51	0.0014144928427413106
MDM4	PATZ1	0.0014144917950034142
TFAP2A	FUBP1	0.0014144640881568193
ZFHX3	UNC5C	0.0014144404558464885
NR0B1	ZNF202	0.0014144189190119505
TRIM33	SOX13	0.0014144054148346186
ELAVL2	CUL1	0.0014143837615847588
ZIC3	HCFC1	0.0014143671141937375
U2AF1	NR0B1	0.0014143644366413355
PAWR	UHRF1	0.0014143111184239388
POLR2K	TRIP6	0.0014142250875011086
KLF5	ZCCHC11	0.0014141653664410114
PER3	CTSK	0.0014141369611024854
NFYB	UNC5C	0.001414103084243834
WWP1	SMARCD3	0.0014140919083729384
CNBP	TRAF6	0.0014140448765829206
NR3C1	LIMD1	0.0014140241546556356
MCM7	EPCAM	0.0014140012208372355
SNAPC4	SOX7	0.0014139956329017878
XRCC6	PROM1	0.0014139552367851136
E2F4	PELI2	0.001413911348208785
HESX1	ILF2	0.001413863152265549
KHSRP	HLX	0.0014138373080641033
TWIST1	HDAC9	0.0014138242695480585
HOXB4	FLI1	0.001413771416991949
TEAD4	UNC5D	0.0014137697871774435
MEIS1	POLB	0.0014137610560283065
PPARGC1B	SNAPC4	0.0014137148391455412
TFAP2A	WDR3	0.001413695397786796
UPF1	ILF2	0.001413678633980453
ZNF587	MEPE	0.0014136068057268858
ESRRG	COMMD10	0.0014136029640212655
TGFB1	SUPT7L	0.0014135661767795682
ZNF398	RIPPLY1	0.0014135615201666953
SMAD5	POLR1A	0.0014135433593764901
ZNF587	NCAM1	0.0014135423116385935
NAA15	DTL	0.0014134813100099564
HCFC1	NFATC3	0.0014133042423054574
BCL11B	DECR1	0.0014132921351119876
SOX17	PRSS23	0.00141328782774508
SRSF3	RSPO3	0.001413234742358327
MYCN	POLR2H	0.0014131973730400205
MED14	CCNB2	0.0014131756033748386
ASB9	MCM4	0.0014131639618426561
APC	ZNF587	0.0014131388161331413
BCL11B	NUSAP1	0.0014131239149719475
SOX17	TRIP13	0.0014131092466413975
MAFF	ROR2	0.0014130427734926345
ILF2	SATB1	0.0014129164628684519
MDM4	KHSRP	0.0014128382317721846
APBB2	DKK1	0.0014128363691270351
PDCD11	GRHL1	0.0014128073817119002
NR0B1	KHDRBS2	0.0014128006296232345
SMARCD3	NRIP1	0.0014127630274742842
SRC	VPS54	0.0014127485919743776
HESX1	TLE3	0.0014127433532848954
ZNF587	AFF4	0.0014127178583294153
MEIS2	TTC27	0.0014127084286883473
SRSF1	DECR1	0.001412597019225359
AFF1	ERBB4	0.0014125278685241938
E2F4	BTG2	0.0014124837471172216
GSC	AFF4	0.0014124703593552113
SOX17	CBFA2T2	0.0014124226290732622
SOX5	RUNX1	0.0014124161098152401
MEIS1	POLR1C	0.0014123388100415466
TRIM22	MEF2D	0.0014123320579528806
FXR1	CTNNB1	0.0014123196015134456
PA2G4	PROM1	0.0014122124994173644
TRIM25	ZNF764	0.0014121951535344126
SOX7	PRDM1	0.0014121141284704206
EGF	HIF1A	0.0014120782725512981
RBM14	VHL	0.0014120390405878427
PITX2	ESPL1	0.0014118354301899672
ELAVL2	ASH2L	0.0014118239050731065
CREB3L2	PSMD9	0.0014118178514763713
TRIM33	BCLAF1	0.0014118119142949581
NHLH2	DKK1	0.0014117973623797295
MITF	ARID4B	0.0014116560341790318
SOS2	APBB2	0.0014116369420662524
UBTF	NCOA6	0.0014116113306954505
ZNF587	NR0B1	0.00141152273863554
NANOG	RUNX1	0.0014113797806203365
DNMT3A	CUX1	0.0014113638317212462
NFATC3	AR	0.0014112998032942414
LMO2	CEP290	0.0014112195931375027
TRIP6	POLR2G	0.0014111888594925404
MEIS2	RORB	0.0014111670898273587
SOX4	DNAJC2	0.00141114613506943
E2F4	NFIB	0.0014111187774688005
DNAJC2	AFF1	0.0014111123746261
CEBPZ	TEX10	0.0014110938645899296
SMAD6	MEIS2	0.0014110859483480453
FOXF1	CCNE2	0.0014109923504292965
SNAI2	DTL	0.0014109708135947585
ASB9	HCFC1	0.0014109638286754491
NFYB	ESRRG	0.001410945551469922
ILF3	TLR7	0.001410915283486247
POU2F1	DLGAP5	0.0014108979376032946
RXRG	DLGAP5	0.0014108442701399324
SNRPB	ID1	0.0014107734896242619
EGR1	DACH1	0.0014107300667092204
MITF	TRIP13	0.0014107293682172894
TFE3	MCM6	0.0014107258757576346
MAFG	ZNF219	0.0014107114402577279
TWIST1	ID1	0.0014106880407780409
SNAPC3	HMGA1	0.0014106410089880226
HOXB3	PLAU	0.0014106342568993568
FUS	HLA-DQB1	0.0014105726731941106
TFAP2A	POLB	0.0014105426380410788
SMARCD3	FXR1	0.0014105202862992885
SAP18	SMG6	0.0014104873407632113
DEK	NEDD9	0.0014103972353041172
RAD51	NRIP1	0.0014103458961471913
BMP4	HIF1A	0.0014103349531069398
RBPJ	PAWR	0.001410281634889543
SOS2	CTBP1	0.0014102794229984286
GTF2H2	ZBTB38	0.0014101824490353465
DPF2	WDHD1	0.0014101577689871194
NFKBIB	TRIM33	0.0014100910630077126
IFI16	TADA1	0.0014100727858021855
CTNNB1	CYP26A1	0.0014100502012297511
SMAD2	NFYB	0.001409928547218442
RBMX	TCF7L1	0.0014099195832386613
PBX1	ZNF585B	0.0014099023537710311
TLE2	POU2AF1	0.0014098857063800097
KHSRP	NHLH2	0.0014098648680374026
TGFB1	SFPQ	0.0014098435640335085
BRWD1	ASB9	0.0014097945531830194
CBX3	BTG2	0.0014097823295742273
JUND	SRC	0.0014097754610702395
MECOM	AR	0.0014097531093284488
ZKSCAN1	MATN3	0.0014096362283453345
HOXB4	GRHL1	0.0014096328523010015
ZNF589	TFDP1	0.001409596297889948
BCLAF1	MIA3	0.0014095762744545937
SOX2	ETV4	0.0014095761580392716
MAFF	ALYREF	0.001409572665579617
NFIA	NHLH2	0.0014095660299062727
SATB1	FZD5	0.0014095380902290346
NFE2L3	CUX1	0.0014095144579187036
MYBL2	BLM	0.0014094626531004904
HOXB6	GSC	0.0014094539219513535
NCOA6	BCLAF1	0.0014094539219513535
TRIM28	SIRT1	0.0014094462385401132
MCM2	NFATC1	0.001409422024153173
AFF4	MEIS2	0.0014093706849962473
MECOM	POLB	0.0014093677746132016
SETBP1	ZCCHC11	0.0014093139907345176
GATA3	MATN3	0.0014093136414885519
ASXL1	CNBP	0.0014092894271016119
SALL3	GCA	0.0014092887286096813
MDM4	ETS1	0.0014092739438638091
POLR2I	TRIP13	0.0014092245837673545
APBB1	TRIP11	0.0014092068886384368
AES	RPP40	0.0014091896591708064
PSMD9	CEBPZ	0.0014091401826590302
LDB2	H1F0	0.001409130054526031
RAD51	CEBPZ	0.0014091271441429851
HOXB2	FER	0.001409107935614884
PDGFA	XRN1	0.0014090947806835177
SOX4	SLA2	0.0014090108452364802
RNPS1	H1F0	0.0014089696342125535
SOX7	TEAD1	0.0014089682372286914
STAT3	WDR12	0.0014089650940150025
UPF1	WDR5	0.0014089158503338695
SMAD5	ZNF398	0.0014088993193581698
TLR4	SH3RF1	0.0014088951284065845
TEAD1	NHLH2	0.0014088703319430351
PATZ1	VAMP7	0.0014088687021285295
HAND2	DNMT1	0.0014088648604229093
ELAVL2	MAFF	0.0014088619500398634
AFF4	CRABP2	0.0014088574098423126
PSMD9	ZEB1	0.0014087955933064222
ZNF398	CUL1	0.0014087718445807695
AES	NHLH2	0.0014086910523474214
ESRRG	MYOCD	0.001408554264344275
ISL1	RFXANK	0.00140854949131608
POLR1C	POLR2A	0.001408460666425526
NCOA6	TTN	0.0014083960559219124
CCND1	PSMD9	0.0014083606656640768
EWSR1	ZNF589	0.0014083313290029766
MCM5	ZNF587	0.0014083123533055186
MYOCD	MAFG	0.0014081926783546805
EGR1	SNRPD1	0.0014081206172704694
SOX4	MYBBP1A	0.001408103620633483
NFKBIA	TRIP11	0.0014081017579883337
AES	MAFG	0.0014080461114645006
SNRPB	HLA-DQB1	0.0014080072287470102
PRDM1	DTL	0.0014079987304285169
SMG6	H1F0	0.0014079378452152016
SRSF10	IRF1	0.0014079047832638025
DDX54	SNAPC3	0.0014079007087275384
LDB2	TIPIN	0.0014078953536227345
ARNT2	MEPE	0.001407864852808416
ARNT2	CNBP	0.0014078175881877544
MEIS1	ILF3	0.0014077707892283795
HLX	UPF2	0.0014076470397412775
BTG2	ETV1	0.0014075583312660456
FOXK1	DNMT3A	0.0014075468061491847
APBB2	ARNT2	0.0014075333019718528
SNAI1	ZNF516	0.0014075200306251645
HIF3A	NCOA6	0.0014075018698349595
HIF1A	ZBTB38	0.0014074783539399507
ETS1	POU2F1	0.0014073931379243731
UHRF1	ARID4B	0.0014073859201744199
ARNT2	BUB1B	0.0014073677593842149
