gene,LPS_6h_S73,LPS_4h_S67,LPS_1h_S79,LPS_4h_S61,LPS_6h_S91,LPS_1h_S46,LPS_2h_S77,LPS_1h_S95,LPS_6h_S56,LPS_4h_S47,LPS_2h_S70,LPS_1h_S4,LPS_4h_S79,LPS_6h_S67,LPS_6h_S60,LPS_6h_S46,LPS_1h_S65,LPS_2h_S43,LPS_4h_S31,LPS_6h_S83,LPS_1h_S57,LPS_2h_S31,LPS_4h_S84,LPS_2h_S10,LPS_4h_S93,LPS_2h_S68,LPS_6h_S19,LPS_2h_S79,LPS_6h_S72,LPS_6h_S69,LPS_2h_S67,LPS_6h_S78,LPS_1h_S81,LPS_4h_S91,LPS_2h_S50,LPS_4h_S11,LPS_2h_S3,LPS_6h_S54,LPS_1h_S84,LPS_2h_S61,LPS_6h_S47,LPS_4h_S44,LPS_6h_S79,LPS_4h_S12,LPS_6h_S52,LPS_4h_S8,LPS_6h_S36,LPS_2h_S36,LPS_4h_S39,LPS_2h_S30,LPS_4h_S88,LPS_2h_S74,LPS_6h_S32,LPS_1h_S69,LPS_6h_S82,LPS_1h_S68,LPS_6h_S33,LPS_6h_S31,LPS_1h_S54,LPS_6h_S92,LPS_2h_S96,LPS_4h_S90,LPS_2h_S55,LPS_2h_S47,LPS_2h_S90,LPS_4h_S15,LPS_2h_S24,LPS_2h_S48,LPS_2h_S20
PTP4A2,0.0,1.757532,2.815014,0.5965935,2.889944,2.974961,3.879604,1.579225,0.02268827,1.748862,2.08657,0.3819136,1.077152,0.2508967,1.329607,0.4680601,0.1790279,0.05557569,1.050852,0.0,0.0,0.3457560999999999,0.5463599,0.05399973,0.6680929,0.2045207999999999,0.0,0.0,0.016652,0.1137311999999999,0.0,0.0,0.3696605,1.6165459999999998,0.0,0.4470207999999999,1.020649,0.0,0.5402885999999999,1.168372,0.0,0.4042372,0.0,0.03960674,0.0944502,0.1492068,0.1540203,0.02409035,0.0,0.0,0.04020943,0.07387199,0.04531064,0.05424882,0.05581192,0.08163881,0.01192359,0.0,0.00567171,0.008486927,0.04203925,0.0,0.0,0.0,0.0,0.0,0.0,0.006511349,0.003324544
CD14,0.0274325644978786,3.18492056082377,1.7567909852764698,5.42476137076464,2.9078713498014404,1.08628177402455,3.69079158311669,2.16326739992757,2.42301848261674,2.02216319275897,0.5727158674616679,0.0087640585005635,2.36722663734977,0.179058660752285,2.84382786898547,0.203945465975037,0.690888990931563,3.3463508036506004,2.05976499807324,4.448781124723429,0.0,0.6665662558568349,0.7723933946343309,0.0,1.79111650781104,0.20576329775631,2.5487143831657,0.495688687597785,3.62679204494129,2.02061847822127,2.01323506344873,0.612550411775295,0.133449275260497,1.7662323752558402,0.0337820551455121,1.09960789138079,1.13683867772298,0.339722439126058,0.0,0.763447551792192,0.0,0.619389739344167,0.0,3.5805678610454303,0.927786514709319,0.6168657450425871,0.989395758530771,0.0,0.0,0.8113107336825609,0.40880564848173,0.0958865055309311,0.0424764819185719,0.0317767921729643,0.126428854836473,0.0535749208279792,0.0137485321959268,0.0,0.005411639782597,0.0098632691940327,0.0871350954384341,0.1172136258092719,0.0,0.0,0.0,0.0997871553249403,0.0,0.0,0.0038595182384294
COMMD6,0.0,0.0,0.0,0.06564075,0.372314,0.0,0.0,0.0,2.155265,0.0,0.0,0.0,0.0,0.8936729999999999,3.3977,2.679753,0.0,0.0,0.0,0.2822045,0.0,0.05305739,0.05146556,0.0,0.0,0.0,0.0,0.0,0.6925087,1.713603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520108,0.0,0.9107686,0.0,0.0,0.0,0.9328039,0.0,0.0,0.0,0.0,0.0,0.2770367999999999,0.0,0.9133385,0.0,0.2452047,0.2186942999999999,0.0,0.7581766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPW1,0.5705204,1.425966,0.0,0.0,0.3513125,1.919083,0.02213144,1.878019,1.559257,0.5998423,0.0725429,0.4775574000000001,0.9001925,0.1359215,0.0,1.971353,0.4250112,0.0,0.0,0.05384952,0.0,0.0,0.294485,2.97119,0.4492492999999999,0.0,0.7201771,0.0,0.0,0.0,0.0,0.4789818,0.0,0.0,0.07378259,0.3687568,0.0,0.0,0.0,0.8284849,0.0,0.1679315,0.0,2.918656,0.2209612999999999,0.0,0.0,0.0,0.0,0.0,0.09938521,0.0309857,0.0,0.0,0.0,0.0,0.06004503,0.0,0.0,0.0,1.7922049999999998,0.0,0.1502965,0.0,0.0,0.0,0.0,0.0,0.0
1810009A15RIK,0.0,0.0,2.10622136723459,0.0941910961095846,0.0,0.0,1.59556041169296,0.0,0.0171875850382217,0.0,1.24926271796941,4.4209001625324005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA8,0.0,0.8500317,1.866275,0.1507976,0.0,1.360624,0.0,0.0,0.0,0.5758173000000001,0.0,0.03779882,0.4979041,0.1293377,0.0,0.0,0.982726,2.188858,0.0,2.640293,2.154459,0.0,0.3311557,0.0,0.5028069000000001,0.0,0.6906263000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3526083,0.0,0.0,0.0,0.0,0.0,0.3714507,0.0,0.02790919,0.0,0.08384927,0.0,0.0,0.0,0.0,0.09475874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05908139,0.0,0.0
HSPE1,1.373378,0.0,1.818738,0.0,1.372251,0.0,2.004542,2.547919,4.347133,0.5568135999999999,1.549452,0.1228780999999999,0.4810879,0.0,0.0,2.404417,0.0,1.7263509999999995,0.0,0.01983134,2.10423,0.9830347,0.1682379,0.0,0.5528623,0.1409286,0.0,0.0,0.0,0.2194197,3.4097129999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02828901,0.04335977,0.09478499,0.0,0.02746247,0.0,0.0,0.0,0.02002262,0.01799817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR1,0.9473181,1.667933,1.989139,0.01895128,2.078891,2.6565380000000003,0.7887494,6.000045,1.762515,0.1647377,0.03377859,4.057444,0.3843676,0.0938362,2.038762,1.333249,2.828648,1.323366,0.6711469,0.01172144,0.8339039,1.622381,0.2072104,1.116189,0.459595,0.0736536,0.0,0.05890928,0.132857,0.6153155,0.0,0.1240902,0.06973574,0.0,0.0,0.1967727999999999,1.416418,0.2454537,0.6212108000000001,0.0,0.2293767,0.08133737,0.2793806,0.3785662,0.05454494,0.07546078,0.2132326,0.4122185,0.0,0.0,0.07119385,0.035773,0.1420779,0.04035981,0.3037334,0.01384292,0.02326979,0.04460041,0.0,0.1911694,0.02730788,0.02075371,0.0,0.0,0.02268906,0.0,0.0,0.003858431,0.0
CCNL1,0.0,0.5270876999999999,0.6047741,0.3222889,1.77053,0.0,0.01344904,0.0,0.0,0.2179292,3.189568,0.0038802409999999,0.0,0.0,0.0,0.0,0.7327004,0.0,0.2615165,0.0,0.7538008,0.3986492,1.935725,0.0,0.2485266,1.033759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1247922,0.0,0.0,0.0,0.0,0.0,0.07292032,0.0,0.03879893,0.0,0.04032517,0.04910658,0.0,0.0,0.0,0.0,0.2667206,0.01475194,0.007176696,0.0,0.02686826,0.0,0.0,0.0,0.0044205009999999,0.0,0.05528512,0.0,0.0,0.006689062,0.00844596,0.0,0.0,0.0
ETV3,0.0,0.5269567,0.0,0.7311930999999999,0.0,0.0,0.0,0.0,1.335308,1.468541,1.525667,0.0,1.234144,0.05275917,0.8765938,1.481942,0.08571166,0.0,1.416227,0.00137553,1.306686,0.04035034,2.186623,0.0458846,0.8140738000000001,1.267169,0.0,0.0,0.01310077,0.03234786,0.0,0.0,0.0,0.4218712999999999,0.0,0.4739765,0.0,1.052482,0.4399712999999999,0.0,0.0,0.1906018,0.0,0.08499674,0.03059098,0.1936704,0.0,0.0,0.0,0.0,0.009542576,0.00802847,0.03005094,0.0,0.01866939,0.0,0.0,0.0,0.0,0.0027906209999999,0.01523936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM7,0.0,0.0,1.933892,0.0,2.4950080000000003,0.0,3.2843160000000005,0.0,0.0,0.0,0.7208101,0.0,0.2534055,0.0,0.7834985999999999,0.4517403,0.6737389,0.0,0.0,1.6669009999999995,0.0,0.04888002,0.0,0.0,0.0,0.06974293,0.0,0.2127284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202628,0.0,0.0,0.0,0.0,0.02719565,0.02073187,0.0,0.0,0.0,0.01130555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602782,0.0,0.0
ZEB2,0.1085196999999999,0.8097048000000001,0.0,0.8698773000000001,0.5168874,0.1526825,0.003514617,0.0,0.0,0.3403997,0.0544561,0.04349638,0.3300553,0.05141669,0.0,0.0753966,0.1192307,0.0,0.2176937,0.08970926,0.3227899,0.09583856,0.03234617,0.0,0.1610708,0.2400842999999999,0.0,0.6483093000000001,0.0,0.0,0.05868885,0.07844121,0.0,0.0,0.0,0.05256657,0.0,0.0,0.0,0.2218701,0.0,0.1106862,0.01948907,0.02216782,0.07716225,0.02738356,0.05856798,0.0,0.0,0.0,0.03095074,0.004704177,0.01201699,0.008983586,0.03672934,0.007635853,0.0022904929999999,0.0,0.0,0.01462271,0.0050472109999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0012631419999999,0.0
LYZ2,0.4567403,7.145629,5.16863,8.077608,6.516299,8.407774,7.221608,7.072475,6.672312,8.66922,3.899745,7.735713,5.866426000000001,7.484149,7.685033,7.714751,4.226232,6.536704,5.236365,9.548985,5.476526,4.314384,4.358437,0.3247640999999999,7.306133999999999,3.345446,5.172292,1.986733,3.780396,8.086489,5.574457,4.869537,4.264182,4.554933999999999,3.667899,4.030079,5.688015,1.955889,3.228951,4.25454,1.647275,3.169998,2.663561,4.910696,3.376847,2.648586,3.740447,1.201824,3.230538,2.262782,2.163015,1.209414,0.4959193,1.308887,2.399687,2.000197,0.7204861,0.292799,3.785265,0.4608247,0.6200157,0.7193918,3.577967,0.08422898,0.4382568,0.2009098,0.6021367,0.04283697,0.9550804
CLEC4D,0.0,1.4526290000000002,0.0,0.0,0.0,0.06564881,3.130107,2.378667,2.652409,1.041994,0.0,0.0,0.7393729,0.1368691,2.319155,3.2768650000000004,0.6343970999999999,0.07242997,0.4046864,0.0,0.0,0.0,0.1560692,0.0,0.5715863,0.08080112,0.0,0.0,2.62273,0.0,0.0,1.04056,0.0,0.0,0.0,0.0697817,0.0,0.0,0.0,0.0,0.0,0.1390348,0.136768,0.0,0.1171348,0.1045923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502941,0.0,0.0164789,0.0,0.0,0.0,0.01072911,0.0,0.0,0.0,0.0,0.01118935,0.0,0.0,0.0
MRPS36,0.0,0.8775030999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.897004,0.5918502,0.0,0.0,0.8952043,0.0,0.0,0.1180174,0.0,0.0,0.0,0.0,0.0,0.0,0.180875,0.0,0.4429223,0.0,0.0,1.186867,0.0,0.2356593,0.0,0.0,0.0,0.0,1.590953,0.2521162,0.0,0.0,1.116968,0.0,0.0,0.08504692,0.0,0.0,0.0,0.08664246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01957078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008454923
PSMD6,0.0,0.5331099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289,0.0,0.2534685,0.2983205,0.2063577,0.0,0.0,0.2370469999999999,0.0,1.001624,0.005675487,0.0,0.0,0.2200273999999999,0.0,0.207098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055038,0.0,0.0,0.0,0.0,0.0,0.09147918,0.0,0.0,0.0,0.04708926,0.1640599999999999,0.6476856,0.0,0.0,0.0,0.0,0.02486796,0.01856175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL8B,1.148289,0.3290396,1.459573,0.0,2.1138060000000003,0.0547754,0.002447441,2.017614,1.192919,0.0,0.03319699,0.0043426179999999,0.1375062,0.0,0.5976419,0.0,0.6213178,0.1263908,0.3685424,0.002438079,0.0,0.01510091,0.01452248,0.3885694,0.04755777,0.1072928999999999,0.0,0.2188377,0.0,0.0,0.0,0.2345078999999999,0.4488708999999999,0.0,0.0,0.0,0.6733262,0.02370307,0.0,0.0,0.0738893,0.0,0.0,0.006630419,0.0,0.0,0.0,0.0,0.0,0.0,0.02371064,0.01416649,0.0,0.04746909,0.0,0.05365737,0.01379906,0.01108488,0.0,0.0,0.02683771,0.0,0.0,0.0,0.0,0.0,0.01720412,0.0,0.0
BRP44L,1.121642,1.563361,0.0,5.310514,0.275875,0.3775075999999999,1.13798,2.334522,4.534747,1.134275,0.4397377999999999,0.01521661,0.73954,0.0,0.0,0.0,0.838218,4.001663,0.5721279,1.422452,0.0,0.0,0.1427344,0.0,0.1541082999999999,0.1199204,0.0,0.3578825,0.03276191,0.1865505,0.9152212,0.3804064,0.3191663,2.351982,0.0,0.3772632999999999,0.0,0.0,0.0,1.478337,0.0,0.06723769,0.1916652,0.0,0.3278965,0.02313936,0.4356304,0.0,2.586663,0.0,0.1511565,0.0,0.03651942,0.0801663,0.0,0.04592734,0.0233605,0.0,0.0,0.01685527,0.01519771,0.06724885,0.0,0.0,0.0,0.0,0.0,0.0,0.01308927
KHDRBS1,0.6558496,0.0,0.0,0.0,0.0,0.0,0.9898855,0.0,0.0,0.0,0.0,0.0,0.0,0.03430389,0.0,0.0,0.4181475999999999,0.0,0.0,0.0,0.0,0.0,0.02206108,0.0,0.0261702999999999,1.609926,0.2823754,1.262169,0.0,0.0,0.2516481,0.0,0.0,0.0,0.0,0.0,0.0,0.07094057,0.0,0.0,0.0,0.0,0.1478333999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2715906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006608302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD48,0.0,0.741632402520406,0.0,0.0,0.0,0.185507667240667,0.0,2.86176625987228,0.0116984600855365,0.951584792931538,0.127498875661449,0.0117257312828881,1.66023615738316,0.0,0.0,0.0,0.6248162098863771,2.67544891704327,0.816591959281959,0.0,0.0,0.0,0.312822172064807,0.0,0.178877507599047,0.0,0.0,0.0,0.0,0.0,4.21061954526226,0.0,0.0,0.0,0.0,0.0,1.3800294472643302,0.0825176522249419,0.0,0.0,0.0,0.0,0.910768576961682,0.0348768809578755,0.0,0.0,0.0958568883697268,0.0,0.0,0.0,0.0,0.0,0.0562529917985188,0.0,0.0,0.047371350084669,0.0,0.0,0.0,0.0,0.011855141280244,0.0528221472593977,0.0,0.0,0.0257842183426366,0.0,0.0,0.0,0.0
COPS6,0.0,0.0,1.423294,0.0,0.0,0.3492582,0.0,0.0,0.0,0.0,0.0,0.07220061,0.0,0.0,0.0,0.0,0.5130266,3.146435,0.0,2.318303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445952999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01890613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01884792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATOX1,4.95776,2.3853020000000003,4.982101999999999,1.801643,0.0,4.664102,4.290217,3.3964510000000003,5.347818,2.407816,4.330216,0.0,2.2051540000000003,1.6831580000000002,0.0,3.253325,1.1195,3.18582,0.0,4.216223,2.919944,3.633384,0.8300799000000001,5.153463,1.305768,0.8117966,0.0,0.0,0.0,0.0,1.391902,1.882618,0.4481739,0.0,3.759551,1.157921,0.0,0.47197,3.179698,1.865287,0.0,0.4981912999999999,0.4019728,0.1451366,0.8758334999999999,0.4363291,0.4711689999999999,0.1934734,0.0,0.0,0.1613224,0.1508676,0.0,0.2783895999999999,0.4241255,0.1005462,0.05117896,0.0,0.0,0.03753975,0.03321002,0.0,0.0,0.07264639,0.0,0.0,0.0,0.0,0.0
SIRPB1B,0.0,0.4706094,0.0,0.03700333,0.0843109,0.4108434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03137467,1.308414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03977228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ING1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674985,0.0,0.0,0.0,0.0,0.2397099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462666,0.0,0.4618684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SND1,0.03427369,0.0,0.5726800999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2624141,0.0,0.007256953,0.0,1.241495,0.4487372,0.0,0.0,0.02742039,0.0,0.0,0.0,0.0,0.0,0.2562802,0.07892192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01330146,0.5826879,0.0,0.0,0.0,0.0,0.0,0.04904122,0.005242643,0.0,0.0,0.06178129,0.0,0.0,0.0,0.0,0.005956384,0.008991766,0.0,0.0,0.005715343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006269608,0.0,0.0,0.0,0.0
LY6E,0.01275858,1.575794,2.214931,1.69738,2.400807,0.4287483,0.0,1.876721,0.0,0.4492492999999999,0.05087362,0.0,1.065312,0.0482455999999999,0.7468376,1.177585,0.2617136,0.05003356,1.12175,0.0,0.0,2.8875580000000003,0.2890871,0.02254873,0.5302347,0.05601719,0.0,0.08853379,0.0,0.3201545999999999,3.567632,0.1714237,0.05310269,0.8950235000000001,0.0,0.4151688,0.9430675,4.267542,0.0,1.2848620000000002,0.0,0.2292792,0.0,0.04674282,0.2576771,0.07686507,0.2675767,0.7234635,0.0,0.0,0.03362671,0.0,0.0,4.315608,0.0,0.01050708,0.01064674,0.0,0.0,0.0070616559999999,0.08179893,0.0,0.0,0.0,0.0,0.006730076,0.02071367,0.0,0.0
PCBP2,0.05542402,0.2794032,2.968317,0.3715595,0.1463841,0.4805424,0.0,0.0,2.357885,0.0,0.0,3.065336,0.1819519,0.1011176,0.5471786999999999,1.996075,0.1912832,1.402781,0.206211,0.002680759,0.0,0.6259239999999999,0.0,0.08174187,0.05458271,0.6724528000000001,0.0,1.13687,0.06060917,0.4591949000000001,0.0,0.8569969999999999,0.08733618,0.0,0.0,0.0,0.0,0.07242166,0.0,0.2370572,0.0,0.05533094,0.0,0.0,0.2140532,0.0,0.1878713,0.0,0.0,0.0,0.0,0.007353055,0.01179148,0.0664211,0.0,0.0,0.0,0.01217607,0.0,0.01316096,0.01393741,0.0,0.0,0.0,0.008206548,0.00518935,0.03799194,0.004021555,0.0
2900064A13RIK,0.007877466,0.0,0.0,0.0,1.395765,0.0,0.9046627,1.414941,0.009418991,0.7353948,0.0,0.02501725,0.6405539000000001,0.0,2.59025,0.0,0.7264031,0.0,0.0,0.0,0.0,0.1622212999999999,0.1571741,0.0,0.508895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287203,0.0,0.0,0.0,0.0,0.0,0.2056387999999999,0.0,0.01875365,0.1457869,0.0,0.0,0.0,0.0,0.0,0.06508617,0.0,0.0,0.0,0.0,0.01925554,0.0,0.0,0.06008581,0.0,0.01266416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL12B,0.288985917682139,0.0,2.80752295113389,0.0,1.45758789265756,4.385124140382279,0.0081055166214406,1.55073845161545,0.0108457492540295,0.0,0.0536527285795309,4.70107616551724,1.19081458113084,0.0,0.0,0.0875317133203291,2.32764304186429,1.82042700411277,1.26223634932458,0.0,0.0,0.3793598503528589,0.1368114493677319,4.21495605631777,0.6226960166783511,0.0,0.0,0.0,1.00805836914051,0.0,0.0,0.657398052773481,0.0,0.0,0.0,0.192898983270485,0.0,0.0,0.0,0.0,0.0,0.126172241445654,0.346787126071255,0.1642838812859459,0.450477109495637,0.168478915025667,0.116849298311625,0.0,0.0,0.691510171623715,0.0,0.0454092112967782,0.0690622185638778,0.149686613163867,0.0,0.0221517290827388,0.0,0.0,0.189655966937653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125315932811691
CTCF,0.0,0.0,0.0,0.0,0.1395267,0.0,0.0,0.0,0.0,0.0,0.01385365,0.0,0.0,0.0,0.0,0.0,0.08913598,0.0,0.0,0.0,0.0,0.0,0.0,0.2211444,0.0,0.0,0.0,0.0,0.007429071,0.0,0.0,0.0,0.02881771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006116039,0.0,0.0,0.0,0.0,0.0,0.01631455,0.003739545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230401D17RIK,0.0,1.580371,2.140222,0.0,0.0,0.0,0.07339925,0.0,0.0,0.0,0.06268379,0.0,0.0,0.1167163,0.0,1.493086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899587999999999,0.0,0.1069664999999999,0.1150779,0.4030362999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.007388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06294249,0.0,0.0,0.0,0.0,0.0,0.02046997,0.0,0.1093568999999999,0.01167156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNH1,0.004986125,0.0,0.0,0.0,0.05228341,1.969949,0.5350644,6.487657,2.908754,0.0,1.214048,1.685468,0.0,0.1103323,0.8437148999999999,0.0,0.0,1.078766,0.0,1.1154879999999998,2.2750470000000003,0.02706496,0.0,0.0,0.0842001999999999,0.06511742,0.0,0.0,0.0,0.0,0.1088443,0.0,0.3363337,0.0,0.0305415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3573631,0.0,0.0,0.0,0.0,0.07464433,0.0,0.0,0.0,0.04835078,0.0,0.0,0.0,0.0,0.008089849,0.0,0.0320986,0.0,0.0,0.0,0.0,0.0,0.0
UFC1,0.0,0.0,0.0,0.0,1.87856717035,0.0,1.7839451318068895,0.0,0.0,0.8011317810892808,0.0,0.0,0.0,0.0,0.0,0.448703795140732,0.79313914664793,1.96222193109785,1.23938414577332,0.0,0.0,0.0,0.0901335308542294,1.8230062432007,0.5059656381823061,0.0,0.0,0.0,0.0,0.1741931619161029,0.1858035934646139,0.0,0.0,1.5407491433557998,0.0,0.273461325252057,0.0,0.0,0.879643637857917,0.0,0.0,0.12290752934077,0.178950515207373,0.0416720883478777,0.0,0.0637464891873969,0.0,0.0,0.0,0.0,0.0,0.022261333856055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156802928359101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC4,1.255806,1.493268,0.5011862,3.077573,0.8036939000000001,1.685069,0.00175013,0.4945104,0.002378885,0.750656,0.1155508,0.0,1.054357,1.769854,0.6982999,0.3296855,0.0,0.0,0.7918879,2.573001,0.6300800999999999,0.1348945,0.3008325,0.02265778,0.6560045,1.3298530000000002,0.1393991,0.04166812,0.01393373,2.078024,1.492016,0.3961322,0.02494198,0.0,0.0,0.3167282999999999,0.510732,0.2067471,0.0,0.1702636,0.0,0.2312882,0.4377058,0.1143125,0.217793,0.12816,0.02673758,0.01015935,0.0,0.0,0.06709805,0.01522838,0.167167,0.0285159,0.04686842,0.0,1.583587,0.0,0.0,0.01059236,0.003233213,0.02919139,0.0,0.0,0.0,0.01014792,0.02088523,0.0,0.0
PFN1,2.260071,1.5985200000000002,5.167857,0.9082503,2.023061,2.5441290000000003,3.142941,2.869815,0.01177076,2.359573,2.421591,3.910434,2.044617,0.0,2.070511,2.137832,1.540416,0.2160647999999999,1.330239,0.008686107,5.454167,0.455638,0.7519100999999999,0.05485788,0.303253,2.113511,0.0,2.172919,1.866452,1.655639,1.250421,0.0,1.393817,0.0,0.1707307,0.5124717000000001,0.0,0.7238281,3.238528,0.6943560000000001,0.0,0.06968276,0.5288475,0.02341272,0.1793693,0.2443288,0.0,0.5661698000000001,0.0,0.0,0.1564564,0.09672182,0.03791356,0.460242,0.0,0.8528639000000001,0.0,0.0,0.0,0.01750054,0.01576964,0.1361825,0.0,0.0,0.02593907,0.01643032,0.0,0.0,0.191418
HERPUD1,0.004386519,0.3865485999999999,1.930417,0.24564,0.0,0.3172769,0.3016415,0.0,0.0,0.0,1.124918,0.02070218,0.0,0.0,2.166163,0.0,0.0,0.0,0.7563748,0.003873003,1.15876,0.1593109999999999,0.04563038,0.0,0.07448456,2.13029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376425,0.0,0.0,0.5054388,0.0,0.0,0.03210273,0.0,0.03130636,0.0,0.0,0.1144604,0.0,0.0,0.0,0.0,0.0,0.0,0.01270809,0.0,0.01080235,0.0,0.0,0.0,0.0,0.007130639,0.0,0.0,0.0,0.0,0.0,0.0,0.006019198,0.0
SRP14,0.02185765,0.0,3.059116,0.596704,0.7211703,0.0,2.671112,0.0,2.216361,0.0,0.1258924,0.9050327,0.0,5.6560690000000005,0.0,1.709254,0.3814232,0.0,1.41963,0.0,0.0,0.0,0.2628934,0.0,0.2560958,0.13696,0.0,0.0,5.504771,0.2132047999999999,0.0,0.0,1.754609,0.0,0.0,0.1749077,0.0,0.0,0.0,0.0,0.0,0.0,0.863967,0.02596765,0.3709788,0.0,0.1392339,0.0538048,0.0,0.0,0.2509083,0.08084446,0.04205676,0.0,0.0,0.05279848,0.05322417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47665,0.0
