gene,LPS_1h_S16,LPS_1h_S67,LPS_1h_S61,LPS_1h_S50,LPS_1h_S82,LPS_1h_S32,LPS_1h_S72,LPS_1h_S22,LPS_1h_S21,LPS_1h_S89,LPS_1h_S71,LPS_2h_S66,LPS_1h_S60,LPS_1h_S43,LPS_1h_S1,LPS_2h_S60,LPS_2h_S4,LPS_2h_S89,LPS_1h_S53,LPS_1h_S48,LPS_1h_S87,LPS_2h_S57,LPS_2h_S9,LPS_1h_S64,LPS_1h_S38,LPS_1h_S17,LPS_1h_S74,LPS_1h_S59,LPS_1h_S14,LPS_1h_S49,LPS_1h_S26,LPS_1h_S63,LPS_1h_S5,LPS_2h_S75,LPS_2h_S84,LPS_1h_S33,LPS_1h_S39,LPS_2h_S27,LPS_2h_S41,LPS_1h_S40,LPS_1h_S62,LPS_2h_S78,LPS_1h_S28,LPS_1h_S30,LPS_1h_S19,LPS_1h_S66,LPS_1h_S35,LPS_1h_S20,LPS_1h_S3,LPS_1h_S18,LPS_1h_S78,LPS_1h_S34,LPS_1h_S42,LPS_1h_S27,LPS_1h_S73,LPS_1h_S96,LPS_1h_S6,LPS_1h_S11,LPS_1h_S86,LPS_1h_S51,LPS_1h_S15,LPS_1h_S45,LPS_1h_S91,LPS_1h_S52,LPS_1h_S80,LPS_1h_S41,LPS_1h_S88,LPS_2h_S13,LPS_2h_S15,LPS_1h_S37,LPS_1h_S25,LPS_1h_S44,LPS_1h_S93,LPS_2h_S45,LPS_2h_S26,LPS_2h_S69,LPS_1h_S8,LPS_1h_S77,LPS_2h_S64,LPS_1h_S85,LPS_1h_S10,LPS_1h_S13,LPS_1h_S24,LPS_1h_S23,LPS_1h_S58,LPS_1h_S75,LPS_1h_S55,LPS_1h_S31,LPS_1h_S94,LPS_2h_S93,LPS_2h_S76,LPS_1h_S90,LPS_1h_S12,LPS_1h_S29,LPS_1h_S56,LPS_2h_S53,LPS_2h_S23,LPS_1h_S7,LPS_1h_S36,LPS_2h_S21,LPS_1h_S2,LPS_2h_S14,LPS_2h_S49,LPS_2h_S65,LPS_2h_S35,LPS_2h_S73,LPS_2h_S29,LPS_2h_S8,LPS_2h_S46,LPS_2h_S62,LPS_2h_S6,LPS_2h_S7,LPS_2h_S58,LPS_2h_S19,LPS_2h_S25,LPS_2h_S42,LPS_2h_S92,LPS_2h_S85,LPS_2h_S52,LPS_2h_S63,LPS_2h_S34,LPS_2h_S38,LPS_2h_S95,LPS_2h_S39,LPS_2h_S22,LPS_2h_S16,LPS_2h_S87,LPS_2h_S91,LPS_2h_S32,LPS_2h_S18,LPS_2h_S54,LPS_2h_S28,LPS_2h_S83,LPS_2h_S71,LPS_2h_S12,LPS_4h_S25,LPS_2h_S17
LRRC33,2.52573,0.1169696999999999,2.206087,0.03863475,1.90276,0.12604,0.3328708,4.260084,1.478045,2.93468,2.768168,3.9214,3.132389,3.124039,2.1083830000000003,3.188087,4.14463,3.085468,0.005479628,2.505871,0.8571261999999998,3.247538,2.878993,0.4713093,2.164959,2.785695,1.557403,1.492783,2.391869,2.896662,1.327337,2.341133,1.717039,2.999228,2.678624,2.026195,1.100245,2.327186,1.162145,0.9692535,1.2407700000000002,2.462464,1.149529,1.649253,0.7596196,2.180971,0.0,2.462023,1.559243,0.7849571999999999,1.2963559999999998,1.470967,0.4152420999999999,1.866599,2.027022,0.8734344999999999,0.1372635,0.6090795999999999,1.691268,2.221644,0.8180873000000001,0.0,1.412179,2.144765,0.811817,1.821169,0.4193712,1.271176,0.006003706,1.739974,1.974651,0.0,1.693099,1.901242,0.5143976,1.637088,0.1624937,1.829807,0.5387831999999999,3.366589,1.1205969999999998,0.01356937,1.401133,0.4832795,0.6940628000000001,0.745522,0.06080302,0.2257139,0.007399615,0.7301555999999999,1.096109,1.7953400000000002,1.1521709999999998,2.061897,0.03842878,0.03648853,0.1302322,0.6789012,2.260197,0.007797284,0.01766097,1.813523,0.0,1.553883,0.0,1.209463,1.416201,0.7382972,0.07892403,0.1225118999999999,0.08526173,1.514638,1.109186,0.657313,0.3053946,1.970794,1.474087,0.2012058,0.01341925,0.004042838,3.037755,1.092862,0.0,0.2008818,0.7997029999999999,0.0,0.3613097,0.0,2.102535,0.01280668,0.1441667999999999,2.915681,0.909573,0.0,0.01256496,0.0,4.1820580000000005
UBB,8.137547,7.682639,8.040593,7.515001,7.639587,6.718547999999999,6.546145,7.219780999999999,6.670446000000001,6.612322,7.424233,6.84042,6.622657000000001,7.267061,6.795361,7.002613,6.702924,6.916032,7.582374000000001,6.961233999999999,8.069055,7.057539,7.789441,6.931555,7.08403,6.9605690000000005,7.1448,7.1880820000000005,6.52264,7.502975999999999,5.957029,8.053957,7.327186,6.852098,7.110111,7.366053999999999,6.545802,6.998371000000001,6.522264,7.069267,7.016344999999999,6.6069770000000005,7.171682000000001,7.07185,6.146422,7.181331,6.672453,6.750869000000001,5.33024,6.508948,6.124491,6.746232000000001,7.517117,6.027897,6.222853,5.570696,6.143987999999999,6.595072,4.175178,7.345018,6.485401,6.58886,5.272344,6.709266,6.044085,6.294779,6.544887,7.111872,7.185889,5.555,6.289708,7.32245,5.589887999999999,7.205053,6.7733360000000005,6.49396,6.687050999999999,5.760792,6.118458,5.966698,5.688243,4.978853,6.679482000000001,6.249723,6.37256,5.782803,5.260119,6.063367,6.836318,5.8716230000000005,6.842774,4.869053,5.342699,3.843729,4.96156,5.89082,7.433391999999999,4.166818,4.334336,7.386933,5.512739,6.499162999999999,5.8479730000000005,7.113788,6.099756,6.179209999999999,5.936262,6.132816,6.114247,7.433860000000001,3.760538,5.159029,5.781318,4.75229,6.745064,7.004992,6.099921,5.239342,5.225365,5.275334,4.958904,7.068076,6.613732000000001,6.466691,5.929238,5.067713,6.109302,6.294975,5.5987860000000005,5.875305,4.628709,6.612661999999999,6.247719999999999,5.870668,5.199537,5.293913,5.315483
IRF5,2.800681,3.490799,3.953152,1.711488,3.925452,2.072836,3.376101,0.0111071,3.013478,1.023644,3.053202,1.759163,1.839818,0.9115402,2.7329950000000003,3.711037,2.401647,3.056331,2.34082,3.143264,1.4442700000000002,3.940673,3.288364,0.2360756,1.598974,0.9357855,1.979926,0.9881463,2.056708,2.30006,2.066839,1.478799,2.498637,2.990468,2.425617,0.3181079,2.117738,1.188175,1.142583,1.170917,1.399174,2.026335,2.0962810000000003,0.7841036,1.973401,1.53094,1.075404,3.301877,3.046895,1.604211,0.1668994,3.361474,2.1932810000000003,1.795138,1.9964,0.1507211,0.9984614,1.54899,0.9946657,3.960435,0.5571235999999999,1.66423,2.500343,1.193376,1.688621,2.096903,0.02036376,3.3194120000000003,1.962523,0.6897963,2.635981,0.01429754,0.3794254,2.284128,1.081386,2.156562,1.404859,1.487364,1.678689,0.1225903,0.4039414,0.1472026,1.648297,0.06984102,2.626192,0.5764431,0.0,2.568726,0.4810714,2.737641,0.7648427,0.0,1.152614,0.02676527,0.496094,0.216027,3.740328,0.0,0.8814301999999999,0.004292747,0.941326,2.2854080000000003,2.35213,0.7524873000000001,0.07596533,1.336286,1.737305,1.361426,0.1250494,1.913288,1.021177,0.2511648999999999,0.8992884,0.4931927,3.02757,2.240396,0.01089153,0.9133604,0.9206856,0.0,1.509775,2.548566,0.6199814,0.1287958,0.02507675,0.5256215,0.6149588,0.0,3.030396,0.0,0.02316825,2.512408,2.029936,0.03927322,0.124073,2.350385,2.356035
RPS8,4.91025,5.382129,4.522831,3.946562,4.417326999999999,4.853619999999999,4.0819410000000005,4.510669,4.818961,5.51399,4.355385,4.956273,4.821573,4.23198,5.074863,4.6269540000000005,3.210776,5.11998,4.380679,4.447722,4.830673,5.0448830000000005,5.0327470000000005,5.173796,4.923058999999999,4.931449,4.028643,4.2562120000000006,4.699654,4.434303,4.870105000000001,3.824851,4.904463,4.608798999999999,4.2875440000000005,4.650394,4.195863,4.729476999999999,4.726107,3.272414,4.313427,4.381597,4.633531,3.936084,4.404667,3.654571,6.155109,4.176902,3.5659300000000003,4.511376,3.7575,4.080332,4.423992,4.73399,4.558169,4.326722,4.562715,5.413718,4.764224,4.67467,4.053877,4.631469999999999,4.99801,4.362002,3.599962,3.707817,3.914582,4.367024,4.017107,3.793358,4.423824,4.450730999999999,4.442361,4.30406,4.165968,3.995927,2.42655,4.617701,5.25199,4.6718,3.941102,4.2020610000000005,3.660663,4.102568,3.435488,3.547191,4.837937999999999,2.45093,4.490253,4.224929,4.382592,3.869376,2.672401,2.9897970000000003,4.550207,3.991904,4.143507,3.758922,3.872994,4.629643,3.617619,4.255935,4.298051,3.848454,4.987705,4.394638,3.980266,2.4853,4.162447,4.225999,4.699002,4.327125,3.743143,3.35405,3.59199,3.5300290000000003,4.850194,4.412336,3.646081,3.255035,4.285033,4.104857,2.879922,3.881027,4.422424,4.714688,4.200092,4.345972,5.3357660000000005,3.253476,4.257077,3.444943,3.982126,4.63579,3.505561,3.388035,4.384951
PSMC5,3.450785,3.556629,2.551509,1.050093,2.456164,0.5279798000000001,0.01005467,3.413322,2.927613,2.789253,2.449711,2.368964,3.027876,1.50808,1.860592,2.776544,2.731621,2.393542,0.3195945,3.112212,1.850685,2.085665,0.9469025,0.1940849999999999,2.585204,0.3434809,0.4415812,2.5653,2.486478,2.749663,3.352271,1.763354,1.302953,2.646167,2.264634,0.6137965,2.359371,2.886781,1.778473,0.2292158,1.460425,1.7998330000000002,2.638876,1.862073,0.226782,2.559021,0.01295981,0.0,0.6008475000000001,0.7486430000000001,0.3898751,1.218619,2.228757,0.03034781,2.756205,0.0,2.670678,0.4586692,0.01189182,1.935632,2.052741,2.301545,0.4921930999999999,2.519089,0.9262922,2.744234,1.814649,2.4153130000000003,3.384978,0.0,0.6662946999999999,0.3522528,0.0,0.5328375,2.375075,1.831569,3.48308,1.550952,2.063284,0.1678737,0.0,2.075672,0.0,3.038043,0.0,1.082835,2.522171,2.489912,1.351648,0.2178477,2.22263,0.0,2.042362,0.0,0.0,2.021427,1.263995,3.020787,0.3125656,0.1899558,2.348522,0.8870181999999999,1.157337,1.5731389999999998,2.6832290000000003,3.26399,1.362484,1.429027,3.886635,1.478974,2.273987,0.8688705,0.0,0.0,0.01728814,0.0,1.143718,2.365123,0.0,1.390033,0.0,0.0,2.439069,3.011651,2.630803,1.417369,0.0,0.0,2.278076,0.09190829,0.0,2.120067,4.158125,0.0,3.4196,0.3022567,0.8446111
SSR3,3.944586,4.067467,2.105042,3.185143,2.99182,2.508703,3.309753,2.259213,4.177122,3.992462,1.17846,3.507707,2.086234,2.135974,4.021868,3.66939,2.557964,4.190293,2.298291,4.042614,3.589135,1.361111,2.803084,3.096619,3.490383,2.991162,2.8763240000000003,2.604904,3.932543,3.824126,3.964045,3.3021580000000004,2.907206,3.33496,4.063454,2.81401,3.260413,3.703454,3.192717,2.447755,3.631182,5.053552,2.554442,3.336799,2.016467,3.255318,1.6532939999999998,1.561765,2.490183,2.3246830000000003,3.575778,1.423061,2.323013,2.001505,1.580661,3.616544,3.945082,1.595375,2.541498,3.872453,2.579195,2.196574,0.5523828000000001,3.624017,1.229594,2.903384,3.017587,3.71953,4.105536,0.5910995,3.286538,2.391942,2.300215,4.051951,3.67031,3.597148,3.117379,2.500756,3.726288,2.047956,2.340326,1.8011669999999995,0.3869114,3.479368,1.394417,0.4685577999999999,1.117176,2.708604,1.284165,2.512152,3.073692,2.27481,1.2379639999999998,0.8592368,1.369067,0.422296,3.232796,3.807751,1.857718,1.5947209999999998,1.613148,1.407966,2.53291,3.379388,3.633888,3.984834,4.193768,2.804708,2.543617,3.922379,1.796038,3.381147,2.537613,3.22503,3.692118,2.251758,2.610058,1.247872,1.213005,0.914598,3.594575,4.71155,3.035298,4.336531,4.938752,2.3982330000000003,3.989557,1.577806,2.649035,3.082071,0.3290066,2.307557,0.07172097,1.613945,3.238696,2.444162,0.6810843000000001
IDH3B,2.025448,1.57675,0.6546148,0.4124109999999999,2.055976,1.6973049999999998,2.156987,0.0,2.185061,2.029116,0.8611916999999999,2.260909,0.5734569,3.24245,2.424805,2.266568,2.476641,3.187309,2.452487,2.954927,1.977551,1.5741,0.01349495,0.1125891,2.47825,0.08247358,2.093411,1.324654,0.6387885999999999,2.270827,0.9333149,3.800029,1.7198810000000002,2.106364,1.908229,2.39248,3.343088,0.0,0.07778282,2.18431,0.5076543,1.572552,0.04505336,0.0,0.0202469,1.85057,0.8178179,1.973735,0.0,2.694387,1.180004,0.1573352,1.131226,0.02517495,0.8415509,1.33404,1.85763,0.5476422,2.822419,0.6802446,2.442527,0.01304169,0.0,1.576925,0.6943659000000001,0.742825,0.06365772,0.0,0.08118125,0.5133394,1.52,2.984167,0.01169726,2.209046,0.354242,0.3527457,0.0,0.7368339,1.672565,0.2822615,1.866489,2.667841,0.005144324,3.347534,1.375772,3.146266,3.266241,1.890388,0.0,2.510361,0.0,0.0,0.009075396,0.1729786,0.8688642,2.192764,1.198753,3.721927,0.8973437,0.0,0.0,2.175628,1.7942,0.0,0.2198222,0.4437791,2.434525,0.1772319,1.124868,2.372646,1.485486,2.328092,0.2543288,0.0,1.140914,0.0,0.2897823,0.01113965,0.0,0.0,0.1139607,1.246321,0.006855729,1.912646,2.300854,0.0,0.450058,1.996835,1.528767,0.1671366,0.0,0.5658448,0.9402762,1.867779,1.060229,1.357889,0.0
CORO1B,2.86083202563049,2.30002135769707,3.54928995114954,1.0912142804800602,2.2915682444388703,1.8606362228552904,0.523511406671745,3.80798021059958,3.9667942475241103,2.4351402547816203,3.05064051350976,3.23281830509888,3.6092611476178096,0.0874441877717253,1.79261209514693,0.0,2.39910561296288,1.3307004751296898,1.9112462811777,4.02029294093982,2.1236537469755,0.1898152718110619,2.56974429558298,3.2129325141194203,1.52616935363599,3.19262648784622,2.4076513582560497,0.7396909306053611,0.128909052566225,2.43899240823073,2.0932715352262603,2.47174585429696,1.91460206242962,3.3087123527433,2.5120385560613103,0.409901555036061,2.3181519877614303,3.11696792076649,0.182933094119774,0.264226793731373,2.4235529189991496,0.508703338597411,0.247450301191641,2.213348132057129,2.86642806674938,0.63058601439646,0.043256686071335,0.6442590916689829,0.0524064185167102,0.2414779390129849,3.28758237426519,1.1390468601368,0.14274078563734,3.94608891023403,1.50484041338816,0.9595384442944872,0.957637237052216,1.31073154578924,0.0,4.10941383677929,1.68469473801971,0.434990558009438,0.350778991311622,0.0347415482348444,0.0355485428340629,0.134801115966794,0.0,2.2116574651580096,0.0075131029562077,1.85231590298242,3.05422160625664,2.07679699039186,2.60163797998008,2.04719815899323,2.16553059977429,1.48358039316448,2.25528376693043,0.56989860061987,1.83325657522459,1.96242821164033,0.176325227716458,1.26920774407475,1.56550745850048,1.96170260526251,1.51853239160676,2.7828582016774903,0.3223142588429539,0.0,3.1936915562489903,0.8038450127797081,3.51013031703933,0.0699634424287935,0.0073822447950415,2.40429930922806,0.0320321745106301,3.819396271990661,3.72865558815936,0.0881143453500603,2.94564927003761,0.5795671343693779,0.0110369802585153,2.4838000299771403,0.7614355302340101,2.37584180922754,1.1498148679558202,0.7908921840116271,1.88259980757319,0.8036558949852851,0.492838948630909,0.0741851881990683,0.813986958761383,0.0,0.965468155584701,0.0,2.43273723641901,0.0823032794361453,3.4135875225020897,0.0315856808065524,1.12933302248894,0.304061599554938,2.32246985252679,0.627237807999558,0.1076632836425159,2.95054587941971,0.967701715141022,0.0111023558751068,1.69880866257482,0.0275850299815101,2.647198146402049,0.4393396208365279,1.91825602457854,1.23970038763248,2.0682184572602003,0.423895660428468,2.47634999021242,0.258310813166196,0.264039533521925
GADD45B,0.5146417000000001,0.7722186,1.222467,0.6712014000000001,1.242391,1.95722,0.1266889,1.964385,2.144651,1.600031,0.0,2.298469,4.0194730000000005,1.36864,3.060305,1.864787,3.227779,3.448654,2.185178,2.351107,1.086143,2.449789,2.534215,1.844132,0.8010566,2.418031,3.285579,2.3806380000000003,1.6435970000000002,2.698926,2.580416,1.702818,1.629137,3.043623,1.252933,2.988116,1.650396,3.182058,1.438487,1.96673,0.7218141,0.9922414,0.1953489,1.611102,2.998689,2.64003,0.1496562,0.2617336,1.953791,0.7090933,2.663712,0.0,1.617131,1.253488,1.305683,2.306179,1.125686,3.130562,0.3793682,0.09329417,3.152888,0.6027066,0.0,0.4020613,0.0,0.0,1.250527,1.701518,0.02250214,0.6898097,2.37397,0.04505758,1.7500830000000005,1.4452459999999998,1.494097,1.02395,1.777812,0.4031594,3.320999,0.2780105,1.897688,0.0,2.1875400000000003,0.0,0.7992709,0.2190650999999999,0.6154687,3.122327,1.720881,1.7142669999999998,0.3636244,0.4542652,1.319023,3.966092,1.202911,0.05449157,2.890456,1.941703,1.453005,1.606299,0.03264852,1.101975,0.1789527999999999,2.073857,1.1459780000000002,0.1034168999999999,2.329198,0.116815,1.605881,0.8474889000000001,0.4197247999999999,0.4548505,2.043133,0.282178,0.7150703,0.1209003999999999,1.902725,0.1786692,0.8311190999999999,0.6262673000000001,2.477326,2.236716,1.875401,1.383031,2.181845,1.817161,2.306916,0.04083305,2.771954,1.365626,0.741054,2.37722,3.008795,0.4036830999999999,1.189149,1.5206,2.33423
IMMT,2.565129,3.265698,1.977356,3.113383,3.070707,0.5473621999999999,3.221149,1.931482,2.034003,2.325573,3.4771730000000005,1.226148,2.875501,0.9467208,3.1771130000000003,2.687854,2.283745,0.004620254,3.624214,0.004585984,1.932662,1.449332,2.278411,1.80678,2.107068,2.159958,1.3777700000000002,0.05205236,3.109039,2.551745,3.045385,0.422853,2.1444240000000003,1.455968,1.05377,2.439779,2.629748,1.062472,4.121631,3.245755,1.637482,0.1638928999999999,2.074496,1.552603,1.127748,0.02754381,0.9784769,0.9644947,3.664495,0.02726473,0.0,0.05301657,1.957401,1.928616,0.1537895,2.674121,0.4073357,0.4479201,0.4549362,2.135729,0.7585294,0.4264085,0.2548007,1.483247,0.01481195,0.4475308,0.5314355,3.183718,2.158818,0.2449204999999999,3.929164,0.1579005,0.01836085,0.6022128999999999,1.958573,1.953223,1.803726,0.0036067129999999,1.656551,3.142193,1.967234,1.965545,1.112284,0.119528,0.6541309000000001,1.933211,0.0,0.1028999,0.02315419,1.65162,1.816428,1.465724,3.426934,2.25846,0.2692099,1.82303,2.0087200000000003,2.675701,0.3713279,3.427036,1.7542209999999998,2.734545,0.5954173,2.454161,1.284719,0.01195228,2.092245,1.296901,1.2434040000000002,1.226638,2.356589,1.485857,0.4870178,0.0394183,1.5479379999999998,1.639691,0.302962,0.908193,0.06750378,0.003058736,0.2347962999999999,2.1812560000000003,2.044143,2.37075,1.928332,0.6178647,1.431372,2.50065,1.345446,1.7534580000000002,0.08404181,0.2036564,2.387938,0.002736364,0.6637416,0.2552185,0.0
LGALS1,2.556811,1.6663279999999998,3.5640050000000003,1.543005,3.154218,5.213196,3.130632,3.004046,1.572747,1.586822,4.235428,3.986019,3.876172,2.8379790000000003,3.424449,1.220244,2.4755540000000003,3.413782,5.216327,0.0,4.68117,4.052087,4.172786,4.757939,4.273296,3.815463,3.642011,5.155754,5.027527,3.742521,2.4434400000000003,4.099033,4.089962,2.214489,4.423399,3.996197,5.793524,3.153752,1.449729,4.273868,5.37938,3.034574,5.40222,4.634266,5.138730000000001,5.064737,3.252593,4.399357,4.413568,5.538504,0.9779307,4.488087999999999,4.10919,4.286606,4.932029,5.032811,4.6017410000000005,5.089965,5.012226,4.281665,2.9366950000000003,0.9750277,4.2683290000000005,4.348196,4.54349,3.5833660000000003,4.216194000000001,4.444401999999999,4.596778,4.294579,3.53378,5.523255000000001,5.300817,4.550218,4.08536,2.704947,5.018063,4.490533,2.946027,5.61033,5.055902,5.574224,4.400106,4.470717,3.851872,5.78988,1.390769,4.005723000000001,0.1324453,5.149388,5.239718,4.546993,4.0130550000000005,3.4665800000000004,5.5422970000000005,4.081831,4.494753,3.826813,4.686065,4.148087,4.526308,2.918026,3.960162,4.748044999999999,3.481962,2.867104,4.095152,4.838539,2.816322,0.9069103,2.173331,3.527828,4.516623,3.971819,4.065902,2.291596,2.930503,0.2840977,5.1937120000000006,4.527902,0.1913519,3.32272,2.696772,2.945976,4.083349,1.899832,4.750035,4.6254230000000005,3.721966000000001,4.118586,3.821985,4.056959,4.186229,3.969214,3.121668,3.388717,0.5980506999999999
ACOT13,0.9690398,3.052139,0.2384452,0.0,0.0,0.0,0.0,1.554295,0.0,0.3246223,1.772943,0.04786879,0.3742690999999999,1.868833,2.599871,1.374566,0.0,0.0,2.221385,0.0,1.80802,0.0,1.884331,3.507566,0.0,1.215092,0.0,0.03448136,1.4029040000000002,2.154876,2.1049740000000003,0.0,0.0,0.1105888999999999,1.016947,0.553168,0.2810913,1.132373,1.205626,0.1281018,3.336893,3.175905,3.060975,1.433323,0.09450858,2.076209,0.02594206,0.0,2.543316,0.1069116,0.0,2.228219,2.788754,0.0,0.0,1.069101,0.319721,0.0,0.0,0.0,0.0,2.058091,1.110533,1.164791,2.707035,0.0,0.7924779000000001,0.706481,1.934267,0.8270238999999999,0.0,3.87777,1.446857,1.499766,2.1949490000000003,2.560441,0.01384317,2.477183,0.0,2.036957,0.3272112,1.623028,0.5021146,0.1903032999999999,0.4436156,0.0,0.0,0.4099044,0.0,0.0,2.402075,0.0,0.0,0.06584623,1.271039,0.5509974,1.399066,0.0,0.01621509,2.30621,4.5872980000000005,2.703444,3.267515,1.943322,3.125005,0.7100340999999999,1.674031,2.246248,0.0,0.0,0.1212321,0.0,3.720686,3.98622,1.259525,0.0,3.025598,0.01327611,0.02421527,0.01483797,0.0,0.0,0.0,2.368729,2.443761,0.0,1.655137,0.03994643,1.570635,1.188205,2.8812450000000003,0.5114569999999999,0.0,0.0,0.0,0.3186582,0.0
RAB11A,2.3211880000000003,1.7740599999999995,1.220775,0.2742467999999999,0.5592884,1.953457,2.032578,2.8745130000000003,2.0999380000000003,0.7238836999999999,1.928263,0.9001235999999999,0.004727866,0.5260984000000001,2.129827,3.138804,0.1253996,0.1235815,0.4396319,2.185337,1.996852,0.6850595,1.221794,1.167859,0.3017435999999999,1.979359,0.6438392,2.634174,2.038088,1.228896,0.597011,1.763986,0.8444033000000001,0.7155927,1.254732,2.691412,2.069388,2.117495,0.65476,2.0338830000000003,2.093694,0.008039791,1.753439,2.977942,0.849808,2.842071,0.02717395,0.05224944,2.468929,1.336768,1.528693,0.7983551,0.9219742,2.367968,2.9049810000000003,1.783888,1.893417,2.68867,0.5743967,1.4001629999999998,0.0,0.1087071999999999,0.01031564,2.507436,0.8231908000000001,2.7735380000000003,1.755836,2.232688,1.118437,1.553635,0.218498,0.9696977,0.01481699,0.3996292,1.260305,2.021105,0.8805129,0.05039954,1.419805,0.7225444000000001,3.431356,2.196919,0.0,2.916664,1.388478,2.288049,0.5887452,1.025282,2.131066,3.906042,0.3142307,0.0,3.239013,2.4125970000000003,2.58889,2.6983330000000003,0.3374960999999999,0.0,2.190225,0.003807619,0.6347819,0.8272806,1.193704,2.900892,1.293983,2.265606,2.3775630000000003,2.558482,0.0,1.6864,0.03387644,1.863401,3.72272,0.09814078,1.949587,1.617069,0.4358895,0.6881488,0.4724547,0.003943711,0.2384107,0.2524717999999999,2.352984,0.6357124,0.6525909000000001,2.7129060000000003,1.032967,0.1743846,0.0,2.058644,1.324056,0.02831526,2.550867,0.1251361,0.06419027,2.721305,2.069823
DAZAP2,4.376501,3.45922,3.705151,4.347482,3.716947,3.776518,3.507396,4.038916,2.183364,3.063482,5.099737,3.4028339999999995,4.175493,2.922368,2.369578,3.95819,4.345747,3.303738,1.232812,2.8459380000000003,2.569987,3.977608,4.305077,3.435255,2.249093,3.364609,4.178711,2.967334,3.843521,3.859681,2.413993,4.041686,3.5299370000000003,3.798269,4.909724,1.824486,2.887034,3.968509,3.857441000000001,4.209774,2.903216,3.4278690000000003,4.974165,3.637239,3.043969,3.705529,0.7718273,3.297335,3.499695,2.5485130000000003,1.749666,3.631265,3.273726,0.5713128000000001,3.329053,2.419903,1.970364,4.559811,4.274106,3.212103,2.97617,2.83832,3.262217,3.993764,1.520886,0.4299317,4.092433,4.015842,2.69465,1.398796,3.034341,4.472736,3.08138,4.510396,2.8033330000000003,3.350045,3.276643,1.2986209999999998,2.174637,0.4495146,3.411088,3.411336,0.3492278,3.047169,2.576705,2.865354,2.558518,2.2298400000000003,3.643862,1.884853,4.313325,1.932778,2.0830990000000003,3.663253,0.02439412,1.689873,2.953626,2.6828540000000003,1.059539,2.521684,2.83512,3.95517,3.14677,3.542029,3.883297,3.073913,2.655624,3.907909,3.720739,3.72844,1.7303830000000002,1.93863,2.9248830000000003,2.43486,1.6629349999999998,3.3186,1.7219830000000005,0.5875953,2.196647,0.9292609,4.271611,2.337477,3.479288,1.222236,3.575352,2.327907,3.116909,3.575028,3.27362,1.559348,2.382623,2.598004,4.391067,3.62952,3.335558,3.161287,0.3371061999999999
EMB,1.334266,2.789776,1.045385,0.7236322,1.31889,0.0,0.3984231,0.0,2.1980150000000003,1.906307,0.2257545,0.7430180999999999,2.185868,2.1516610000000003,1.15327,1.349589,1.772323,1.232017,0.1484047999999999,0.3767652999999999,2.455475,1.487129,1.585877,1.671104,0.8939456,3.736658,1.160768,0.4782385,2.935525,2.65294,0.6770938,3.845545,2.465285,1.6956380000000002,2.728061,4.00507,3.294932,0.5486970999999999,0.6889459,3.135598,1.481483,0.0,2.871814,1.993047,1.563921,2.487389,0.2553078,3.425383,0.9971077,1.363821,0.8668228000000001,1.490485,2.352542,0.3414699,0.1361363,0.975859,1.003983,1.212867,2.46469,1.057867,3.663157,0.007391945,0.9708132,0.8423296,0.8307860999999999,1.943177,2.716137,2.836444,1.152332,0.3410343,1.291174,2.064567,0.0032909659999999,3.405938,0.5825299,0.6837279,2.211136,0.4947979999999999,1.3788129999999998,0.6523826,1.789202,3.170763,3.137312,1.595051,0.09043483,0.7619815999999999,0.4033332,1.218772,0.7966769,3.276488,1.304654,1.207319,0.2132598,1.348944,2.081547,0.5013129,2.437541,1.024533,1.293756,1.974885,0.0,1.358472,1.685037,3.127475,0.0,1.62974,3.128588,2.26116,0.0365205999999999,0.0,2.004405,0.7565904999999999,1.874406,1.143854,1.184498,1.7136169999999995,0.8737584,0.6305831999999999,1.638361,0.9637777,0.5632175,0.0,0.7274577,1.178864,3.2749490000000003,0.2019492,0.3879532,1.0922690000000002,1.575982,1.693434,0.4257215,2.410337,0.1185263999999999,1.137117,1.310106,0.0,0.0
NCOR2,0.8959959999999999,0.01183728,0.0,0.4055764,0.0,0.01063807,0.1306841,0.0,0.3289568,0.1287229,0.0,0.008058175,0.6329097,0.04468834,1.036605,0.0,0.0,0.0,0.3547255,0.02260297,0.03173751,0.3208787,0.0,0.1103672,0.06223418,0.01226748,0.03150731,1.007501,0.02735362,0.0,0.1179051999999999,0.0,0.7464374,0.1456319,0.0,0.2548867,0.8538161,0.04178109,0.0,0.0,0.07167691,0.0,0.253384,0.0,0.7182163,0.216144,0.0,0.8117147,0.136468,0.0062650269999999,0.0,0.2894797,0.0,0.6088366,0.3105117,0.06210576,0.009966626,0.1571005,0.2126514,0.610961,0.0,0.0,0.0,0.1139801,0.3896275999999999,0.0,0.0,0.004986605,0.01491302,0.0,0.0,0.02766809,0.006603824,0.0,0.08058608,0.0,0.01213459,1.391444,0.08937912,0.0,0.0,0.0,0.02217622,0.0156072999999999,0.0,0.0,0.0,0.00899581,0.0,0.003800647,0.01136407,0.0,0.09285538,0.1008616,0.0,0.0,0.0,0.0,0.004855207,0.0,0.0,0.01433919,0.003200929,0.2752555,0.0,0.8734581,0.0,0.01945312,0.0,0.09202616,0.07579441,0.0,0.0,0.06402705,0.0,0.3929815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419224999999999,0.0,0.002240921,0.06483702,0.01134916,0.341259,0.0,0.1577666,0.0,0.0,0.004247467,0.01114947,0.0127562
