Gene1,Gene2
JUN,INPP5B
JUN,FGGY
JUN,MEIS1
JUN,NUS1
JUN,MXD3
JUN,ALDOC
JUN,ZMIZ1
JUN,TMEM37
JUN,ATP6AP2
JUN,FARSB
JUN,PSMG2
JUN,ERCC8
JUN,SLC19A1
JUN,BDH2
JUN,PBK
JUN,MRPL37
JUN,TTF2
JUN,SYK
JUN,ERGIC1
JUN,NDE1
JUN,PRKCH
JUN,MPZL1
JUN,MOB3C
JUN,JARID2
JUN,MTHFD1
JUN,FTSJ3
JUN,NCAPD2
JUN,TSC22D3
JUN,ECT2
JUN,YBX3
JUN,GMNN
JUN,SMC2
JUN,TYMS
JUN,JPT2
JUN,PRODH
JUN,KIF20B
JUN,GOLIM4
JUN,UNC93B1
JUN,TRMT11
JUN,SNAP47
JUN,STT3B
JUN,TMEM50B
JUN,CYP2J6
JUN,ABL2
JUN,STXBP4
JUN,BUB1B
JUN,FLNA
JUN,FAR1
JUN,GFI1B
JUN,DDX1
JUN,TECPR1
JUN,ISYNA1
JUN,CRISPLD1
JUN,GEMIN5
JUN,CDK1
JUN,TIFAB
JUN,ZFP53
JUN,DOCK11
JUN,TEC
JUN,SLC29A1
JUN,PSMD6
JUN,HDAC7
JUN,KIF13A
JUN,SOCS2
JUN,KIF17
JUN,YBX1
JUN,PNO1
JUN,IGTP
JUN,CYFIP2
JUN,PTGS1
JUN,PADI4
JUN,PCMTD2
JUN,TRIM59
JUN,PANX1
JUN,REXO4
JUN,ABCB10
JUN,MSH6
JUN,CDC20
JUN,FLNB
JUN,FASTKD3
JUN,SMPD4
JUN,5430427O19RIK
JUN,F13A1
JUN,MYC
JUN,DNM1L
JUN,MAML3
JUN,TAF12
JUN,PUS7
JUN,GATM
JUN,CDC7
JUN,MLLT3
JUN,TOMM70A
JUN,CCNB2
JUN,SSH3
JUN,RACGAP1
JUN,PCLAF
JUN,GRINA
JUN,FCHO2
JUN,SERPINB6B
JUN,MEMO1
JUN,CTSO
JUN,NUP88
JUN,PPID
JUN,SPIDR
JUN,FUT7
JUN,SERPINB1A
JUN,H1F0
JUN,CNN3
JUN,PLSCR4
JUN,GPRASP1
JUN,IRF8
JUN,GPR65
JUN,NUDT19
JUN,INTS8
JUN,ATP10A
JUN,NASP
JUN,TGFBR1
JUN,SLC16A1
JUN,MTMR1
JUN,CNIH1
JUN,CIP2A
JUN,FBXW11
JUN,PEAR1
JUN,MAMDC2
JUN,GOLT1B
JUN,TM6SF1
JUN,RCOR1
JUN,MCOLN2
JUN,MTUS1
JUN,FAM189B
JUN,TUBA4A
JUN,MFSD10
JUN,CAD
JUN,CENPF
JUN,CERK
JUN,ATP11C
JUN,MCM3
JUN,KIF22
JUN,SNRPB
JUN,ATP6AP1
JUN,SPPL2B
JUN,COQ8A
JUN,VSIR
JUN,ZBTB38
JUN,CSRP3
JUN,GLIPR2
JUN,VPS35
JUN,RAB31
JUN,ORC6
JUN,MTR
JUN,CKAP5
JUN,GPR160
JUN,TSPOAP1
JUN,NPDC1
JUN,UTP4
JUN,TOP2A
JUN,SLA2
JUN,CTPS
JUN,MNS1
JUN,NUP85
JUN,RPS6KA3
JUN,TENT5A
JUN,NUDT4
JUN,JPT1
JUN,NR3C2
JUN,SELENBP1
JUN,IFI44
JUN,RPP40
JUN,HMGB3
JUN,ABCG2
JUN,RORC
JUN,XRCC3
JUN,BTK
JUN,AGPS
JUN,MTO1
JUN,ST8SIA4
JUN,CSAD
JUN,NAV1
JUN,ENPP5
JUN,ARHGAP15
JUN,MCM6
JUN,TIMP2
JUN,OBSL1
JUN,RPAP1
JUN,EBF1
JUN,SLC25A46
JUN,SNAP23
JUN,TSPAN3
JUN,SIGLECG
JUN,HDGFL3
JUN,4833439L19RIK
JUN,CKAP2
JUN,SLC44A2
JUN,TSPAN2
JUN,EPAS1
JUN,GK
JUN,CYC1
JUN,SCARF1
JUN,HELLS
JUN,PSTPIP1
JUN,ARID2
JUN,RAB37
JUN,ZBTB20
JUN,MYO1G
JUN,PLA2G12A
JUN,SORL1
JUN,NDRG2
JUN,HCFC1
JUN,IL17RA
JUN,GCLC
JUN,IL12A
JUN,PRDM16
JUN,CDK6
JUN,PRIM1
JUN,SOAT1
JUN,CDCA7
JUN,KNSTRN
JUN,ARCN1
JUN,RP2
JUN,TK1
JUN,HID1
JUN,MYCN
JUN,GNG12
JUN,MTFR1
JUN,MGAT5
JUN,IGFBP4
JUN,FCGR2B
JUN,FAM171A1
JUN,LMAN2L
JUN,TESPA1
JUN,SGPP1
JUN,SUSD3
JUN,SPC25
JUN,SLC37A1
JUN,CCNB1
JUN,LY86
JUN,KRT18
JUN,TBC1D2B
JUN,JAM3
JUN,IRF6
JUN,TM7SF3
JUN,PHF10
JUN,TFR2
JUN,H2-OB
JUN,FOXO1
JUN,UBE2C
JUN,GIMAP8
JUN,CDKN1C
JUN,SPNS2
JUN,SH2D5
JUN,EPSTI1
JUN,CSGALNACT1
JUN,PIK3IP1
JUN,MFNG
JUN,NFATC2
JUN,KCNK5
JUN,IRF7
JUN,SHISA8
JUN,GIMAP5
JUN,CTTN
JUN,RRM2
JUN,CD48
JUN,RUNX1T1
JUN,ITM2A
JUN,LGALS1
JUN,SLC28A2
JUN,GMIP
JUN,TMEM176A
JUN,MAN2A2
JUN,ITCH
JUN,EIF1AD
JUN,NDC1
JUN,MECOM
JUN,CERS4
JUN,CBX7
JUN,CCNE2
JUN,ARHGEF18
JUN,SGCE
JUN,ART4
JUN,ZBTB16
JUN,ITIH5
JUN,TMEM246
JUN,PPP1R9A
JUN,PLXNC1
JUN,MPI
JUN,CD9
JUN,CD34
JUN,EMB
JUN,VIPR2
JUN,EFCC1
JUN,MAGED2
JUN,TGTP2
JUN,TGTP1
JUN,COL4A2
JUN,COL4A1
JUN,FLOT2
JUN,ZFP36
JUN,PGLYRP2
MEIS1,ZFP945
MEIS1,NEURL3
MEIS1,NUP107
MEIS1,FRRS1
MEIS1,JARID2
MEIS1,PTGS1
MEIS1,BPIFC
MEIS1,SELENBP1
MEIS1,SLC25A46
MEIS1,ACOX1
MEIS1,NPDC1
MEIS1,DCAF13
MEIS1,ACSS2
MEIS1,ITCH
MEIS1,TMEM97
MEIS1,ERLIN1
MEIS1,MR1
MEIS1,MTMR6
MEIS1,ZHX1
MEIS1,GRINA
MEIS1,OSBPL8
MEIS1,ARID5A
MEIS1,CD69
MEIS1,CTLA2A
MEIS1,BYSL
MEIS1,ADO
MEIS1,TBC1D10C
MEIS1,GALNS
MEIS1,ITIH5
MEIS1,SNX30
MEIS1,SIRPA
MEIS1,SMARCA2
MEIS1,ELAC2
MEIS1,METTL7A1
MEIS1,SPC24
MEIS1,ASF1B
MEIS1,ANXA1
MEIS1,PCMTD1
MEIS1,ABCG2
MEIS1,TES
MEIS1,PHKB
MEIS1,LONP2
MEIS1,FUT7
MEIS1,PTDSS1
MEIS1,GTF2H1
MEIS1,SPI1
MEIS1,HJURP
MEIS1,OTULINL
MEIS1,CDC6
MEIS1,OTUD4
MEIS1,SLC31A1
MEIS1,DDX20
MEIS1,PLAA
MEIS1,CYC1
MEIS1,EIF2B1
MEIS1,PSMG2
MEIS1,ANGPT1
MEIS1,STT3B
MEIS1,ATP6AP2
MEIS1,SERPINB6A
MEIS1,CENPK
MEIS1,CDCA4
MEIS1,UBAC1
MEIS1,CKAP2L
MEIS1,PHF5A
MEIS1,HACD4
MEIS1,HERPUD1
MEIS1,LACTB
MEIS1,TMEM154
MEIS1,EMB
MEIS1,SESN1
MEIS1,CIP2A
MEIS1,SARAF
MEIS1,NDUFV1
MEIS1,NFAT5
MEIS1,ADGRG3
MEIS1,ELANE
MEIS1,NFE2
MEIS1,NR3C2
MEIS1,UAP1
MEIS1,PCLAF
MEIS1,MORC3
MEIS1,RFC5
MEIS1,CCNA2
MEIS1,CD82
MEIS1,RRM1
MEIS1,SGO1
MEIS1,TXNDC11
MEIS1,RPRD1B
MEIS1,MAPK1
MEIS1,TXNIP
MEIS1,MCPT8
MEIS1,STT3A
MEIS1,ZFP367
MEIS1,TRPS1
MEIS1,ZFP451
MEIS1,TESPA1
MEIS1,HARS
MEIS1,FBXW11
MEIS1,REL
MEIS1,VAV3
MEIS1,NFATC2
MEIS1,MTMR1
MEIS1,PLAG1
MEIS1,MECOM
MEIS1,SFXN1
MEIS1,ELMO2
MEIS1,IRGM2
MEIS1,SHCBP1
MEIS1,ZNRF2
MEIS1,GOLPH3
MEIS1,VAV1
MEIS1,ATP8B4
MEIS1,FGL2
MEIS1,MARS
MEIS1,H2-DMA
MEIS1,RFC4
MEIS1,PTPN7
MEIS1,UBA2
MEIS1,ZDHHC13
MEIS1,SLC26A2
MEIS1,NDRG1
MEIS1,PATL1
MEIS1,GPD1L
MEIS1,CD68
MEIS1,SYK
MEIS1,XRCC6
MEIS1,MTO1
MEIS1,RAD51AP1
MEIS1,SPIDR
MEIS1,CREBRF
MEIS1,SGMS1
MEIS1,NUBP2
MEIS1,MPO
MEIS1,GNL3
MEIS1,CAD
MEIS1,INPP5B
MEIS1,OSTM1
MEIS1,MIEF1
MEIS1,GSR
MEIS1,MYO5A
MEIS1,SELENOP
MEIS1,WDR4
MEIS1,CDCA7
MEIS1,CLEC12A
MEIS1,PTPRE
MEIS1,TNFRSF21
MEIS1,IL12A
MEIS1,RAB44
MEIS1,PRMT7
MEIS1,ARFGEF2
MEIS1,SERP1
MEIS1,PRELID3B
MEIS1,GP9
MEIS1,ANXA5
MEIS1,ABCB8
MEIS1,AHCYL1
MEIS1,METAP1
MEIS1,GOLT1B
MEIS1,MCM2
MEIS1,DNAJC5
MEIS1,CLEC4E
MEIS1,INTS13
MEIS1,MTUS1
MEIS1,MCM7
MEIS1,ZBTB38
MEIS1,RABGGTB
MEIS1,SEC24D
MEIS1,TINAGL1
MEIS1,NWD1
MEIS1,PSAT1
MEIS1,CEP55
MEIS1,XPNPEP1
MEIS1,GUSB
MEIS1,COLGALT1
MEIS1,MLKL
MEIS1,STRAP
MEIS1,IFRD2
MEIS1,EPRS
MEIS1,SLC35E1
MEIS1,RGS18
MEIS1,KCTD20
MEIS1,KIF20B
MEIS1,MTFR1
MEIS1,CS
MEIS1,STAT2
MEIS1,CALCRL
MEIS1,FUCA2
MEIS1,GCNT2
MEIS1,CKS2
MEIS1,TSPAN3
MEIS1,HP
MEIS1,CDC45
MEIS1,FAM76B
MEIS1,PSEN1
MEIS1,ISG20
MEIS1,FOXO1
MEIS1,MPZL1
MEIS1,CLTC
MEIS1,MOB3C
MEIS1,DOCK10
MEIS1,SLBP
MEIS1,CD63
MEIS1,PARP8
MEIS1,CHRNB1
MEIS1,NUP155
MEIS1,KIF22
MEIS1,IDH1
MEIS1,ITSN1
MEIS1,NADK
MEIS1,ISYNA1
MEIS1,TIMM29
MEIS1,SPNS2
MEIS1,HSPA4
MEIS1,DPP8
MEIS1,TMX4
MEIS1,PLD3
MEIS1,UQCRFS1
MEIS1,ABHD17B
MEIS1,TCN2
MEIS1,PLEKHO2
MEIS1,CYFIP2
MEIS1,TRIM16
MEIS1,GM1966
MEIS1,CSF3R
MEIS1,RACGAP1
MEIS1,SLC35B4
MEIS1,TAB1
MEIS1,SDF2L1
MEIS1,CDCA5
MEIS1,SGPP1
MEIS1,AKNA
MEIS1,ACOX3
MEIS1,LONP1
MEIS1,EBI3
MEIS1,NUDT19
MEIS1,TAF12
MEIS1,CBX5
MEIS1,ATAD1
MEIS1,VDR
MEIS1,PBX1
MEIS1,EEF1E1
MEIS1,MTCH2
MEIS1,NSUN2
MEIS1,RARB
MEIS1,ACAA2
MEIS1,ECT2
MEIS1,RARS
MEIS1,SERPINA3G
MEIS1,ME2
MEIS1,RUVBL2
MEIS1,GYS1
MEIS1,SLCO3A1
MEIS1,CNRIP1
MEIS1,CTSL
MEIS1,PPM1F
MEIS1,IDH3A
MEIS1,USP37
MEIS1,POLD1
MEIS1,ZFP24
MEIS1,TMEM184C
MEIS1,TFR2
MEIS1,PLA2G15
MEIS1,MGAT1
MEIS1,TOP3B
MEIS1,ALDOC
MEIS1,RTEL1
MEIS1,TNIP3
MEIS1,ZFP322A
MEIS1,CISH
MEIS1,CTR9
MEIS1,PREP
MEIS1,PPP1CB
MEIS1,RANGAP1
MEIS1,ICAM1
MEIS1,CDK6
MEIS1,MRPL20
MEIS1,LMO4
MEIS1,POLR2B
MEIS1,NUP85
MEIS1,FAM91A1
MEIS1,SLC30A5
MEIS1,TSC22D3
MEIS1,MTHFD1
MEIS1,TFRC
MEIS1,SH2D5
MEIS1,CDT1
MEIS1,TUBGCP2
MEIS1,SLC35A4
MEIS1,NUP93
MEIS1,GFM1
MEIS1,DUSP1
MEIS1,PIDD1
MEIS1,RAD51
MEIS1,SLC37A1
MEIS1,CTLA2B
MEIS1,S100A6
MEIS1,HID1
MEIS1,ATP1B3
MEIS1,NMD3
MEIS1,NRROS
MEIS1,LRRC59
MEIS1,CDCA3
MEIS1,PRIM2
MEIS1,MDN1
MEIS1,CDCA8
MEIS1,CKS1B
MEIS1,PPAT
MEIS1,FCER1G
MEIS1,RNF4
MEIS1,MFSD1
MEIS1,NOP2
MEIS1,ELF1
MEIS1,RPA1
MEIS1,HCFC1
MEIS1,PRMT5
MEIS1,CTSG
MEIS1,PSMD6
MEIS1,HASPIN
MEIS1,FARSB
MEIS1,HMGB2
MEIS1,TFG
MEIS1,CCL4
MEIS1,IARS
MEIS1,NEDD1
MEIS1,USP14
MEIS1,EIF2S1
MEIS1,CIPC
MEIS1,PA2G4
MEIS1,NUSAP1
MEIS1,PLEK
MEIS1,NUPR1
MEIS1,XRCC3
MEIS1,RRM2
MEIS1,NDC80
MEIS1,ABCE1
MEIS1,COPB1
MEIS1,ARL6IP6
MEIS1,TOMM40
MEIS1,SCARB1
MEIS1,PARVG
MEIS1,PLA2G12A
MEIS1,GMCL1
MEIS1,RAP1B
MEIS1,NAMPT
MEIS1,MOGS
MEIS1,UBR7
MEIS1,SORT1
MEIS1,IMMT
MEIS1,GOLIM4
MEIS1,VKORC1L1
MEIS1,POR
MEIS1,MAML3
MEIS1,GALNT6
MEIS1,USP42
MEIS1,UPP1
MEIS1,TBL3
MEIS1,LYN
MEIS1,SHISA5
MEIS1,MTR
MEIS1,RHOF
MEIS1,ADSSL1
MEIS1,FOXRED1
MEIS1,GPR160
MEIS1,MIS12
MEIS1,TACC3
MEIS1,TARS
MEIS1,TMEM206
MEIS1,RGCC
MEIS1,OSBPL1A
MEIS1,CTPS
MEIS1,ARL11
MEIS1,TMEM43
MEIS1,PHF10
MEIS1,PEAR1
MEIS1,PFKFB3
MEIS1,NFAM1
MEIS1,DNM1L
MEIS1,CKAP2
MEIS1,TNPO1
MEIS1,KAT7
MEIS1,STOM
MEIS1,TRIM35
MEIS1,SPCS3
MEIS1,SLC20A1
MEIS1,DHRS3
MEIS1,FASTKD2
MEIS1,SPTBN1
MEIS1,WDHD1
MEIS1,RGS2
MEIS1,MICU1
MEIS1,CYP4V3
MEIS1,PFKP
MEIS1,PLIN3
MEIS1,ARCN1
MEIS1,PITPNC1
MEIS1,CD244A
MEIS1,SPC25
MEIS1,DCK
MEIS1,D1ERTD622E
MEIS1,ARL8B
MEIS1,RPS6KA3
MEIS1,ST8SIA4
MEIS1,FEM1A
MEIS1,CASP4
MEIS1,HYOU1
MEIS1,ITGAL
MEIS1,NAA50
MEIS1,LMAN2L
MEIS1,KIF17
MEIS1,IPO9
MEIS1,TIFAB
MEIS1,ADK
MEIS1,KCTD12
MEIS1,TRIB3
MEIS1,ATF7
MEIS1,LSP1
MEIS1,METTL27
MEIS1,TMEM37
MEIS1,ARHGEF39
MEIS1,SVIP
MEIS1,PRIM1
MEIS1,PRC1
MEIS1,SSH3
MEIS1,ZFAND5
MEIS1,TSPAN14
MEIS1,SLC44A2
MEIS1,DENND2D
MEIS1,DDX39
MEIS1,RANBP3
MEIS1,MSH6
MEIS1,SUPV3L1
MEIS1,RAB37
MEIS1,GNS
MEIS1,ANKRD44
MEIS1,OBSL1
MEIS1,LY6C2
MEIS1,ABL1
MEIS1,KPNA1
MEIS1,BID
MEIS1,EML4
MEIS1,NUDCD1
MEIS1,BTG2
MEIS1,RELB
MEIS1,PAK1
MEIS1,MXD3
MEIS1,CKAP5
MEIS1,TECPR1
MEIS1,E2F8
MEIS1,AKAP8L
MEIS1,RETREG1
MEIS1,PSME4
MEIS1,AGPS
MEIS1,RNF38
MEIS1,GLIPR2
MEIS1,CCNE2
MEIS1,TCIRG1
MEIS1,CENPA
MEIS1,HACD3
MEIS1,CHORDC1
MEIS1,FEM1B
MEIS1,PDIA4
MEIS1,MFSD14B
MEIS1,CTTN
MEIS1,TBC1D5
MEIS1,NDRG2
MEIS1,NCAPG
MEIS1,TYROBP
MEIS1,RB1
MEIS1,RCOR1
MEIS1,9430015G10RIK
MEIS1,TMEM33
MEIS1,CLN5
MEIS1,CBFB
MEIS1,CYBC1
MEIS1,PPM1G
MEIS1,BUB1
MEIS1,NCAPD2
MEIS1,ALDH18A1
MEIS1,CTSO
MEIS1,DNAJC10
MEIS1,NUP88
MEIS1,PCMTD2
MEIS1,EAF1
MEIS1,CBX7
MEIS1,JUN
MEIS1,RNF122
MEIS1,SLC25A38
MEIS1,API5
MEIS1,PHB2
MEIS1,KLF6
MEIS1,SRM
MEIS1,INCENP
MEIS1,DHFR
MEIS1,PIK3R1
MEIS1,FAM111A
MEIS1,SPNS3
MEIS1,NCAPG2
MEIS1,EIF1AD
MEIS1,SLFN2
MEIS1,PSME3
MEIS1,TCP11L2
MEIS1,FAR1
MEIS1,TTF2
MEIS1,RGS19
MEIS1,BC035044
MEIS1,UBASH3A
MEIS1,NCEH1
MEIS1,DTL
MEIS1,MSMO1
MEIS1,CD300A
MEIS1,FAM189B
MEIS1,IRF7
MEIS1,WSB1
MEIS1,BCAP29
MEIS1,RPS6KA5
MEIS1,CAMK2D
MEIS1,PDE4B
MEIS1,TEC
MEIS1,SLCO4A1
MEIS1,TOMM70A
MEIS1,NUF2
MEIS1,EBF1
MEIS1,CYB5R1
MEIS1,GFI1B
MEIS1,TPX2
MEIS1,NOL9
MEIS1,RASSF4
MEIS1,BIRC5
MEIS1,SNAP23
MEIS1,SLC16A1
MEIS1,ERCC8
MEIS1,AP1S2
MEIS1,DHX33
MEIS1,GIMAP6
MEIS1,CSGALNACT1
MEIS1,CAPG
MEIS1,FES
MEIS1,DLST
MEIS1,UNC93B1
MEIS1,PANX1
MEIS1,LAPTM4B
MEIS1,NCAPH
MEIS1,CENPO
MEIS1,ARRDC4
MEIS1,POLE
MEIS1,PSMD1
MEIS1,TOR3A
MEIS1,RAD21
MEIS1,NASP
MEIS1,NARS
MEIS1,MTMR4
MEIS1,IKZF1
MEIS1,CDKN1A
MEIS1,KNSTRN
MEIS1,INTS8
MEIS1,MTREX
MEIS1,YPEL3
MEIS1,FASTKD3
MEIS1,ACSS1
MEIS1,SLC19A1
MEIS1,ZFP53
MEIS1,TSC22D1
MEIS1,SEH1L
MEIS1,RPP40
MEIS1,POLE3
MEIS1,HUS1
MEIS1,HSPA1A
MEIS1,DEF8
MEIS1,ST6GALNAC4
MEIS1,E2F4
MEIS1,ODC1
MEIS1,HNRNPLL
MEIS1,G6PDX
MEIS1,RPN1
MEIS1,IFI30
MEIS1,ATAD2
MEIS1,TRMT11
MEIS1,MAD2L1
MEIS1,TUBGCP3
MEIS1,ANXA2
MEIS1,HAT1
MEIS1,FDFT1
MEIS1,ERGIC1
MEIS1,MCM3
MEIS1,CD44
MEIS1,PIP4K2A
MEIS1,GMFB
MEIS1,HDAC7
MEIS1,TRMT6
MEIS1,ATG12
MEIS1,AP3S1
MEIS1,SLC39A6
MEIS1,ELP2
MEIS1,TGM2
MEIS1,SLPI
MEIS1,ZFP36
MEIS1,ARHGAP15
MEIS1,AFAP1L1
MEIS1,TIPIN
MEIS1,CCDC50
MEIS1,POLR1B
MEIS1,GLRX5
MEIS1,NECAP2
MEIS1,EFTUD2
MEIS1,PSTPIP1
MEIS1,CSTF2
MEIS1,ELOVL5
MEIS1,MRPL37
MEIS1,CCNF
MEIS1,TM6SF1
MEIS1,MLLT3
MEIS1,MCM4
MEIS1,FBXO5
MEIS1,APLP2
MEIS1,CCNB1
MEIS1,ETF1
MEIS1,PWP2
MEIS1,B230219D22RIK
MEIS1,XAF1
MEIS1,SNRPB
MEIS1,NDUFA10
MEIS1,EZR
MEIS1,GNG11
MEIS1,THADA
MEIS1,TBC1D9B
MEIS1,FIGNL1
MEIS1,SMC2
MEIS1,NAPSA
MEIS1,ADSL
MEIS1,DNAJC11
MEIS1,VPS35
MEIS1,ORC6
MEIS1,C1RL
MEIS1,OTUD6B
MEIS1,TMEM229B
MEIS1,CD53
MEIS1,FTSJ3
MEIS1,GABBR1
MEIS1,TENT5A
MEIS1,TLR4
MEIS1,SMPD4
MEIS1,GTF2F1
MEIS1,RAB31
MEIS1,CTC1
MEIS1,DDX21
MEIS1,EDEM1
MEIS1,USP10
MEIS1,TRIM59
MEIS1,SERPINB9
MEIS1,BTAF1
MEIS1,FCHO2
MEIS1,MYO1F
MEIS1,RORA
MEIS1,GLB1
MEIS1,FCGRT
MEIS1,MYC
MEIS1,MCM5
MEIS1,MCM6
MEIS1,CSF2RB
MEIS1,BUB1B
MEIS1,ORC2
MEIS1,TUBA4A
MEIS1,ATRN
MEIS1,ACLY
MEIS1,KPNA3
MEIS1,FAM102B
MEIS1,GNG12
MEIS1,APBB1
MEIS1,GARS
MEIS1,DDX1
MEIS1,UMPS
MEIS1,IL6ST
MEIS1,TEX10
MEIS1,DENND1C
MEIS1,QARS
MEIS1,PIK3R2
MEIS1,NDUFS1
MEIS1,SYNJ1
MEIS1,EYA2
MEIS1,MAPKAPK3
MEIS1,TOPORS
MEIS1,SALL2
MEIS1,HDGF
MEIS1,NCLN
MEIS1,MFNG
MEIS1,ANXA3
MEIS1,HELLS
MEIS1,SLC2A3
MEIS1,MIS18BP1
MEIS1,PSMD9
MEIS1,LY6A
MEIS1,GMIP
MEIS1,PRKCD
MEIS1,HDC
MEIS1,FGFR1OP
MEIS1,EIF4ENIF1
MEIS1,EIF3B
MEIS1,WDR43
MEIS1,KIF11
MEIS1,TCF19
MEIS1,ATP6AP1
MEIS1,SZT2
MEIS1,PNO1
MEIS1,SATB1
MEIS1,LAX1
MEIS1,4833439L19RIK
MEIS1,NUS1
MEIS1,NDC1
MEIS1,REXO2
MEIS1,INO80D
MEIS1,ALDH9A1
MEIS1,STIP1
MEIS1,CREB5
MEIS1,ATP13A1
MEIS1,SETD2
MEIS1,HNRNPAB
MEIS1,RUNX1T1
MEIS1,DNAJC9
MEIS1,LIG1
MEIS1,GGTA1
MEIS1,PPP1R9A
MEIS1,CDC20
MEIS1,SNRNP200
MEIS1,RPAP1
MEIS1,GMNN
MEIS1,THEMIS2
MEIS1,PTCD3
MEIS1,LTB
MEIS1,LAP3
MEIS1,SPPL2B
MEIS1,SIGLECG
MEIS1,CSAD
MEIS1,XPC
MEIS1,JPT2
MEIS1,CST7
MEIS1,EPAS1
MEIS1,PRPF4
MEIS1,OSGIN1
MEIS1,UHRF1
MEIS1,PRKCH
MEIS1,RIN3
MEIS1,GBP3
MEIS1,OAS3
MEIS1,ARMT1
MEIS1,NUAK2
MEIS1,DDX58
MEIS1,TIMP2
MEIS1,STX3
MEIS1,PTTG1IP
MEIS1,H2-OB
MEIS1,CD74
MEIS1,JPT1
MEIS1,GK
MEIS1,GATM
MEIS1,SLC29A1
MEIS1,FLOT2
MEIS1,CUL3
MEIS1,NPLOC4
MEIS1,H2-AA
MEIS1,HMBS
MEIS1,DUS1L
MEIS1,RASA4
MEIS1,MGAT5
MEIS1,LCP2
MEIS1,MS4A6C
MEIS1,GANAB
MEIS1,HDAC11
MEIS1,SLC22A3
MEIS1,NEIL3
MEIS1,SLA2
MEIS1,ENPP5
MEIS1,H2AFX
MEIS1,TBXAS1
MEIS1,IGTP
MEIS1,COQ8A
MEIS1,TYMS
MEIS1,PHF6
MEIS1,PRKCQ
MEIS1,HDAC2
MEIS1,RBPMS
MEIS1,CDKN1C
MEIS1,PRODH
MEIS1,HSPH1
MEIS1,TNFAIP2
MEIS1,SOCS2
MEIS1,PTPRS
MEIS1,NPTN
MEIS1,ZDHHC6
MEIS1,CERS6
MEIS1,CD93
MEIS1,CCNB2
MEIS1,UTP4
MEIS1,HAAO
MEIS1,ZEB2
MEIS1,PBK
MEIS1,DEK
MEIS1,TTLL12
MEIS1,HIF3A
MEIS1,SRSF1
MEIS1,MYB
MEIS1,MUC13
MEIS1,SHMT1
MEIS1,RPTOR
MEIS1,CSGALNACT2
MEIS1,FAM136A
MYC,PSME3
MYC,WDR4
MYC,EEF1E1
MYC,SUPV3L1
MYC,NOLC1
MYC,ABCE1
MYC,POLR1B
MYC,IFRD2
MYC,TARS
MYC,ALDH18A1
MYC,HDGF
MYC,EIF3B
MYC,GNL3
MYC,IARS
MYC,DDX21
MYC,AURKA
MYC,NSUN2
MYC,ATF7
MYC,SLC19A1
MYC,GOLIM4
MYC,WDR43
MYC,CAD
MYC,TAF12
MYC,NOP2
MYC,MCM7
MYC,YBX3
MYC,CBX5
MYC,SFXN1
MYC,SRM
MYC,BYSL
MYC,GMFB
MYC,SLC29A1
MYC,SLC20A1
MYC,DHX33
MYC,CDCA7
MYC,CTPS
MYC,PSAT1
MYC,SHMT1
MYC,THADA
MYC,ZFP451
MYC,PRMT5
MYC,SF3B3
MYC,ADK
MYC,PTPRS
MYC,PPAT
MYC,MTHFD1
MYC,SRSF1
MYC,WDR55
MYC,EIF1AD
MYC,NOL9
MYC,TFRC
MYC,PA2G4
MYC,ODC1
MYC,NDUFS1
MYC,EIF2S1
MYC,TRMT6
MYC,MDN1
MYC,PPID
MYC,XRCC6
MYC,LAP3
MYC,REXO2
MYC,CKS1B
MYC,TOMM70A
MYC,ATAD1
MYC,SEH1L
MYC,FASTKD3
MYC,CCNE2
MYC,PRMT7
MYC,ST6GALNAC4
MYC,NUDCD1
MYC,EPRS
MYC,NUP85
MYC,UBE2C
MYC,PUS7
MYC,YBX1
MYC,PTCD3
MYC,TMEM43
MYC,MTMR6
MYC,SMARCA2
MYC,ELAC2
MYC,LRRC8B
MYC,H2-DMA
MYC,CD63
MYC,HJURP
MYC,FARSB
MYC,TMEM97
MYC,FAM91A1
MYC,HNRNPAB
MYC,SPPL2B
MYC,STRAP
MYC,EIF2B1
MYC,RANGAP1
MYC,RFC5
MYC,RNF4
MYC,GTF2H1
MYC,STT3B
MYC,TBL3
MYC,NCLN
MYC,CLPTM1L
MYC,UTP4
MYC,DCAF13
MYC,XPC
MYC,RABGGTB
MYC,BIRC5
MYC,PSMG2
MYC,PNO1
MYC,SLC30A5
MYC,FASTKD2
MYC,POR
MYC,FTSJ3
MYC,PSMC2
MYC,PFKFB3
MYC,ATAD2
MYC,MYO5A
MYC,ME2
MYC,HYOU1
MYC,HDAC2
MYC,RUVBL2
MYC,GYS1
MYC,BCAP29
MYC,DPP8
MYC,USP14
MYC,COLGALT1
MYC,JPT2
MYC,METAP1
MYC,SNRPB
MYC,ARL6IP6
MYC,FEM1A
MYC,RPP40
MYC,PDIA4
MYC,NCAPD2
MYC,GARS
MYC,BUB1B
MYC,LONP1
MYC,OTUD4
MYC,CLTC
MYC,NUP155
MYC,UBL4A
MYC,STT3A
MYC,NMD3
MYC,CENPO
MYC,SLC39A6
MYC,ELP2
MYC,POLR2B
MYC,NDRG1
MYC,PSEN1
MYC,CDT1
MYC,ITPR1
MYC,DDX39
MYC,NASP
MYC,FAM136A
MYC,NUDT19
MYC,GLRX5
MYC,ZNRF2
MYC,CIPC
MYC,KPNA3
MYC,WDR5
MYC,TEX10
MYC,COQ8A
MYC,EFTUD2
